symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211112C00100000|110.00|110.00|110.00|113.00|110.00|33|-3.00|-0.0265|-2|0|1|1|1.0000|0.0000|0.0110|-0.0003|0.0000||110.40|19|107.30|33
GME211112P00100000|0.02|0.02|0.01|0.03|0.01|33|-0.02|-0.6667|523|731|4|25|0.0000|0.0000|0.0000|0.0000|0.0000||0.02|2|0.01|92
GME211112C00110000||||||32|||0|0|0|0|1.0000|0.0000|0.0121|-0.0003|0.0000||100.40|19|97.30|27
GME211112P00110000|0.03|0.03|0.03|0.05|0.03|32|-0.02|-0.4000|4|29|1|1|0.0000|0.0000|0.0000|0.0000|0.0000||0.03|1|0.01|14
GME211112C00115000||||||31|||0|0|0|0|1.0000|0.0000|0.0126|-0.0003|0.0000||95.95|10|92.35|15
GME211112P00115000||||0.07|0.07|31|0.00|0.0000|0|82|0|0|0.0000|0.0000|0.0000|0.0000|0.0000||0.04|1|0.02|12
GME211112C00120000|90.00|90.00|90.00|62.35|90.00|30|27.65|0.4435|0|3|2|2|0.9982|0.0001|0.0590|-0.0071|0.0027||90.40|19|87.60|34
GME211112P00120000|0.07|0.07|0.04|0.06|0.04|30|-0.02|-0.3333|4|74|2|9|0.0000|0.0000|0.0000|0.0000|0.0000||0.07|5|0.03|12
GME211112C00125000||||83.80|83.80|29|0.00|0.0000|0|2|0|0|1.0000|0.0000|0.0137|-0.0003|0.0000||85.40|18|82.30|28
GME211112P00125000||||0.06|0.06|29|0.00|0.0000|6|19|0|0|0.0000|0.0000|0.0000|0.0000|0.0000||0.08|5|0.05|12
GME211112C00130000||||69.39|69.39|28|0.00|0.0000|0|2|0|0|1.0000|0.0000|0.0142|-0.0003|0.0000||80.40|19|77.85|26
GME211112P00130000||||0.07|0.07|28|0.00|0.0000|15|62|0|0|-0.0049|0.0004|-0.0005|-0.0160|0.0067||0.10|6|0.06|12
GME211112C00135000||||103.56|103.56|27|0.00|0.0000|0|0|0|0|1.0000|0.0000|0.0148|-0.0004|0.0000||76.00|28|72.60|26
GME211112P00135000|0.09|0.09|0.09|0.12|0.09|27|-0.03|-0.2500|2|610|1|1|0.0000|0.0000|0.0000|0.0000|0.0000||0.10|1|0.09|12
GME211112C00140000||||76.07|76.07|26|0.00|0.0000|-73|44|0|0|1.0000|0.0000|0.0153|-0.0004|0.0000||70.45|19|67.70|27
GME211112P00140000|0.15|0.15|0.12|0.13|0.12|26|-0.01|-0.0769|5|380|1|3|0.0000|0.0000|0.0000|0.0000|0.0000||0.14|7|0.11|15
GME211112C00145000||||37.86|37.86|25|0.00|0.0000|0|1|0|0|1.0000|0.0000|0.0159|-0.0004|0.0000||65.45|19|62.80|27
GME211112P00145000|0.21|0.21|0.15|0.14|0.15|25|0.01|0.0714|2|38|2|9|0.0000|0.0000|0.0000|-0.0001|0.0000||0.16|6|0.13|12
GME211112C00150000|66.93|66.93|64.61|65.05|65.11|24|0.06|0.0009|0|195|1|17|0.9777|0.0015|0.0715|-0.0542|0.0247||60.45|18|57.90|25
GME211112P00150000|0.16|0.23|0.15|0.19|0.15|24|-0.04|-0.2105|678|1013|1|152|0.0000|0.0000|0.0000|-0.0004|0.0000||0.16|5|0.15|12
GME211112C00152500||||52.18|52.18|23|0.00|0.0000|0|2|0|0|0.9568|0.0022|0.0704|-0.1052|0.0427||58.05|20|55.30|26
GME211112P00152500|0.18|0.19|0.18|0.21|0.19|23|-0.02|-0.0952|4|513|10|12|-0.0135|0.0011|-0.0003|-0.1344|0.0076||0.19|15|0.16|12
GME211112C00155000||||58.88|58.88|22|0.00|0.0000|0|7|0|0|0.9999|0.0000|0.0170|-0.0014|0.0001||55.50|18|52.95|28
GME211112P00155000|0.25|0.25|0.19|0.22|0.20|22|-0.02|-0.0909|14|410|1|3|-0.0002|0.0000|0.0000|-0.0016|0.0002||0.20|10|0.17|12
GME211112C00157500||||||21||||0|0|0|1.0000|0.0000|0.0173|-0.0004|0.0000||53.05|22|50.30|28
GME211112P00157500|0.29|0.29|0.21|0.25|0.21|21|-0.04|-0.1600|2|10|10|21|-0.0156|0.0014|-0.0004|-0.1406|0.0086||0.21|15|0.17|17
GME211112C00160000||||56.49|56.49|20|0.00|0.0000|141|182|0|0|0.9995|0.0001|0.0175|-0.0041|0.0004||50.55|19|47.95|62
GME211112P00160000|0.23|0.26|0.19|0.25|0.19|20|-0.06|-0.2400|809|1103|2|67|-0.0007|0.0001|0.0000|-0.0053|0.0005||0.23|8|0.19|12
GME211112C00162500||||20.90|20.90|19|0.00|0.0000|0|3|0|0|1.0000|0.0000|0.0178|-0.0004|0.0000||48.10|22|45.45|26
GME211112P00162500|0.33|0.33|0.33|0.30|0.33|19|0.03|0.1000|0|33|1|1|-0.0301|0.0023|-0.0007|-0.2507|0.0150||0.24|9|0.20|10
GME211112C00165000||||48.63|48.63|18|0.00|0.0000|0|39|0|0|0.9980|0.0004|0.0180|-0.0142|0.0014||45.60|19|42.95|26
