symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211105C00100000|92.20|92.20|92.20|83.70|92.20|33|8.50|0.1016|0|9|7|7|1.0000|0.0000|0.0110|-0.0002|0.0000||110.40|28|104.85|16
GME211105P00100000|0.08|0.08|0.07|0.08|0.07|33|-0.01|-0.1250|128|248|1|4|0.0000|0.0000|0.0000|0.0000|0.0000||0.10|27|0.05|36
GME211105C00110000||||73.77|73.77|32|0.00|0.0000|0|1|0|0|1.0000|0.0000|0.0121|-0.0003|0.0000||100.40|6|94.80|17
GME211105P00110000|0.08|0.12|0.08|0.11|0.10|32|-0.01|-0.0909|14|484|1|12|0.0000|0.0000|0.0000|0.0000|0.0000||0.26|45|0.09|37
GME211105C00115000||||65.05|65.05|31|0.00|0.0000|0|0|0|0|1.0000|0.0000|0.0126|-0.0003|0.0000||95.45|15|89.90|15
GME211105P00115000|0.09|0.15|0.09|0.14|0.15|31|0.01|0.0714|8|36|1|18|-0.0002|0.0000|0.0000|-0.0011|0.0002||0.19|4|0.11|27
GME211105C00120000||||||30|||0|0|0|0|0.9998|0.0000|0.0361|-0.0016|0.0003||90.45|15|84.95|15
GME211105P00120000|0.20|0.20|0.20|0.15|0.20|30|0.05|0.3333|179|816|15|15|0.0000|0.0000|0.0000|0.0000|0.0000||0.25|14|0.14|19
GME211105C00125000|77.45|80.00|77.45|77.45|80.00|29|2.55|0.0329|0|0|2|4|1.0000|0.0000|0.0137|-0.0003|0.0000||85.40|28|80.45|15
GME211105P00125000|0.22|0.22|0.15|0.22|0.16|29|-0.06|-0.2727|1148|1188|1|29|0.0000|0.0000|0.0000|-0.0003|0.0001||0.50|67|0.16|34
GME211105C00130000||||69.75|69.75|28|0.00|0.0000|3|4|0|0|0.9996|0.0001|0.0392|-0.0024|0.0005||80.50|15|75.00|15
