symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211112C00100000||||110.00|110.00|30|0.00|0.0000|1|1|0|0|1.0000|0.0000|0.0082|-0.0003|0.0000||103.80|15|99.85|28
GME211112P00100000|0.01|0.01|0.01|0.02|0.01|30|-0.01|-0.5000|23|754|13|37|0.0000|0.0000|0.0000|0.0000|0.0000||0.01|57|0.00|0
GME211112C00110000|89.80|90.85|89.80|89.80|90.85|29|1.05|0.0117|0|0|1|2|1.0000|0.0000|0.0090|-0.0003|0.0000||94.15|28|89.85|32
GME211112P00110000|0.01|0.01|0.01|0.03|0.01|29|-0.02|-0.6667|1|30|1|2|-0.0016|0.0001|-0.0002|-0.0063|0.0023||0.05|3|0.00|0
GME211112C00115000||||||28|||0|0|0|0|0.9978|0.0002|0.0565|-0.0083|0.0031||88.95|15|84.85|15
GME211112P00115000||||0.04|0.04|28|0.00|0.0000|-1|81|0|0|0.0000|0.0000|0.0000|0.0000|0.0000||0.21|33|0.00|0
GME211112C00120000||||90.00|90.00|27|0.00|0.0000|0|3|0|0|0.9968|0.0002|0.0588|-0.0112|0.0044||84.00|15|79.85|15
GME211112P00120000||||0.06|0.06|27|0.00|0.0000|0|74|0|0|0.0000|0.0000|0.0000|0.0000|0.0000||0.06|33|0.00|0
GME211112C00125000||||83.80|83.80|26|0.00|0.0000|0|2|0|0|1.0000|0.0000|0.0103|-0.0003|0.0000||78.90|29|74.85|25
GME211112P00125000||||0.06|0.06|26|0.00|0.0000|0|19|0|0|0.0000|0.0000|0.0000|0.0000|0.0000||0.08|17|0.00|0
GME211112C00130000||||77.24|77.24|25|0.00|0.0000|0|2|0|0|0.9968|0.0003|0.0531|-0.0113|0.0040||73.70|25|69.85|28
GME211112P00130000|0.02|0.02|0.02|0.07|0.02|25|-0.05|-0.7143|0|62|1|7|-0.0084|0.0006|-0.0009|-0.0246|0.0102||0.08|6|0.00|0
GME211112C00135000||||103.56|103.56|24|0.00|0.0000|0|0|0|0|1.0000|0.0000|0.0111|-0.0004|0.0000||68.90|29|64.90|29
GME211112P00135000|0.04|0.04|0.04|0.11|0.04|24|-0.07|-0.6364|4|614|1|1|0.0000|0.0000|0.0000|0.0000|0.0000||0.23|21|0.01|22
GME211112C00140000||||76.07|76.07|23|0.00|0.0000|0|44|0|0|1.0000|0.0000|0.0115|-0.0004|0.0000||63.90|29|59.90|29
