symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211112C00100000||||110.00|110.00|30|0.00|0.0000|1|1|0|0|1.0000|0.0000|0.0082|-0.0003|0.0000||102.70|15|99.00|27
GME211112P00100000|0.01|0.01|0.01|0.02|0.01|30|-0.01|-0.5000|23|754|15|85|0.0000|0.0000|0.0000|0.0000|0.0000||0.06|27|0.00|0
GME211112C00110000|89.80|90.85|89.80|89.80|90.85|29|1.05|0.0117|0|0|1|2|1.0000|0.0000|0.0090|-0.0003|0.0000||92.70|27|89.55|15
GME211112P00110000|0.01|0.03|0.01|0.03|0.03|29|0.00|0.0000|1|30|5|56|-0.0019|0.0001|-0.0002|-0.0074|0.0027||0.03|6|0.02|9
GME211112C00115000||||||28|||0|0|0|0|0.9976|0.0002|0.0565|-0.0090|0.0034||87.70|15|84.25|12
GME211112P00115000||||0.04|0.04|28|0.00|0.0000|-1|81|0|0|0.0000|0.0000|0.0000|0.0000|0.0000||0.06|5|0.02|17
GME211112C00120000||||90.00|90.00|27|0.00|0.0000|0|3|0|0|0.9964|0.0003|0.0588|-0.0121|0.0048||82.70|15|79.60|15
GME211112P00120000|0.03|0.03|0.03|0.06|0.03|27|-0.03|-0.5000|0|74|1|2|0.0000|0.0000|0.0000|0.0000|0.0000||0.06|1|0.03|13
GME211112C00125000||||83.80|83.80|26|0.00|0.0000|0|2|0|0|1.0000|0.0000|0.0103|-0.0003|0.0000||77.70|15|73.90|27
GME211112P00125000|0.03|0.06|0.03|0.06|0.06|26|0.00|0.0000|0|19|1|2|0.0000|0.0000|0.0000|0.0000|0.0000||0.07|2|0.04|14
GME211112C00130000||||77.24|77.24|25|0.00|0.0000|0|2|0|0|0.9964|0.0003|0.0531|-0.0123|0.0043||72.70|15|69.35|26
GME211112P00130000|0.02|0.08|0.02|0.07|0.08|25|0.01|0.1429|0|62|1|9|-0.0092|0.0006|-0.0010|-0.0264|0.0110||0.09|9|0.01|19
