symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211210C00100000||||70.90|70.90|12|0.00|0.0000|0|211|0|0|0.9615|0.0013|0.0076|-0.8669|0.0133||78.15|23|74.70|20
GME211210P00100000|0.65|0.88|0.50|0.66|0.73|12|0.07|0.1061|1200|3234|3|3126|-0.0279|0.0011|-0.0005|-0.6028|0.0102||0.74|27|0.73|11
GME211210C00110000||||76.13|76.13|11|0.00|0.0000|0|2|0|0|0.8588|0.0021|0.0062|-3.9726|0.0356||68.50|6|64.70|39
GME211210P00110000|1.31|1.31|0.68|0.87|0.95|11|0.08|0.0920|266|884|1|1490|-0.0393|0.0017|-0.0006|-0.7216|0.0135||0.95|99|0.90|8
GME211210C00120000|54.43|54.43|54.43|51.40|54.43|10|3.03|0.0589|0|2|1|1|0.9407|0.0025|0.0089|-0.9220|0.0188||58.85|9|55.80|15
GME211210P00120000|1.02|1.45|0.97|1.09|1.28|10|0.19|0.1743|57|1362|1|979|-0.0583|0.0025|-0.0009|-0.9044|0.0186||1.30|6|1.25|13
GME211210C00130000|47.30|47.30|47.30|44.86|47.30|9|2.44|0.0544|4|15|1|1|0.9998|0.0000|0.0107|-0.0021|0.0001||49.00|12|45.60|7
GME211210P00130000|1.56|1.86|1.19|1.50|1.76|9|0.26|0.1733|-194|937|1|1116|-0.0832|0.0037|-0.0013|-1.0580|0.0243||1.79|4|1.74|6
GME211210C00140000|35.37|38.50|35.37|35.20|38.10|8|2.90|0.0824|5|51|1|11|0.9787|0.0025|0.0112|-0.1727|0.0081||39.50|16|36.80|17
GME211210P00140000|1.85|2.63|1.74|1.96|2.49|8|0.53|0.2704|177|1400|2|988|-0.1205|0.0054|-0.0019|-1.2489|0.0319||2.55|1|2.45|4
GME211210C00145000|35.00|35.00|33.80|30.60|33.80|7|3.20|0.1046|-1|20|1|11|0.8270|0.0063|0.0091|-1.7374|0.0407||35.10|20|32.45|13
GME211210P00145000|2.68|3.20|2.08|2.41|3.10|7|0.69|0.2863|188|561|1|435|-0.1466|0.0065|-0.0024|-1.3555|0.0366||3.15|14|3.10|1
GME211210C00150000|27.05|31.00|26.87|29.90|29.54|6|-0.36|-0.0120|14|75|1|33|0.8196|0.0078|0.0094|-1.4844|0.0418||30.45|23|28.70|18
GME211210P00150000|3.28|4.00|2.50|2.98|3.75|6|0.77|0.2584|592|1616|1|2489|-0.1801|0.0078|-0.0029|-1.4800|0.0418||3.80|9|3.65|19
GME211210C00155000|22.00|25.53|22.00|24.20|25.53|5|1.33|0.0550|4|64|5|9|0.7863|0.0094|0.0093|-1.5109|0.0464||26.50|24|24.65|21
GME211210P00155000|3.85|4.80|3.30|3.85|4.59|5|0.74|0.1922|142|533|1|501|-0.2199|0.0092|-0.0035|-1.5901|0.0471||4.75|18|4.50|15
GME211210C00160000|19.35|22.50|18.50|21.70|21.59|4|-0.11|-0.0051|21|297|1|39|0.7233|0.0102|0.0086|-1.8296|0.0533||22.45|30|20.75|38
GME211210P00160000|4.80|6.20|4.05|4.76|5.65|4|0.89|0.1870|-17|842|1|838|-0.2688|0.0106|-0.0043|-1.7035|0.0525||5.90|2|5.65|10
GME211210C00165000|16.42|19.70|16.42|18.05|17.91|3|-0.14|-0.0078|-8|195|1|17|0.6687|0.0114|0.0082|-1.9157|0.0578||18.35|14|17.45|11
GME211210P00165000|6.20|8.00|5.30|6.30|7.20|3|0.90|0.1429|120|728|4|499|-0.3254|0.0121|-0.0053|-1.7892|0.0573||7.40|19|7.00|31
GME211210C00170000|16.05|16.25|12.34|15.30|14.73|2|-0.57|-0.0373|-6|442|1|112|0.6086|0.0127|0.0076|-1.9292|0.0612||15.00|13|14.45|1
GME211210P00170000|8.20|10.50|6.85|8.20|8.85|2|0.65|0.0793|358|912|4|777|-0.3902|0.0131|-0.0064|-1.8718|0.0611||9.05|10|8.70|22
GME211210C00175000|13.00|13.50|9.55|13.00|11.85|1|-1.15|-0.0885|179|649|1|495|0.5419|0.0135|0.0068|-1.9473|0.0632||12.00|1|11.65|5
GME211210P00175000|9.75|12.65|8.90|10.60|11.06|1|0.46|0.0434|387|918|1|741|-0.4588|0.0139|-0.0075|-1.8857|0.0632||11.25|10|10.80|11
GME211210C00177500|11.80|12.39|8.78|11.50|10.50|1|-1.00|-0.0870|89|268|1|304|0.5071|0.0138|0.0064|-1.9181|0.0635||10.80|20|10.20|11
GME211210P00177500|13.00|13.38|9.90|12.00|12.15|1|0.15|0.0125|21|278|1|202|-0.4945|0.0142|-0.0081|-1.8678|0.0635||12.60|11|11.85|32
GME211210C00180000|10.10|11.75|7.50|10.05|9.45|2|-0.60|-0.0597|280|976|5|1139|0.4725|0.0139|0.0060|-1.9017|0.0634||9.65|40|9.05|10
GME211210P00180000|12.22|15.00|11.15|13.55|13.55|2|0.00|0.0000|69|652|1|175|-0.5295|0.0142|-0.0088|-1.8593|0.0633||13.95|11|13.15|37
GME211210C00182500|9.80|9.85|6.85|9.25|8.25|3|-1.00|-0.1081|206|385|1|215|0.4367|0.0140|0.0056|-1.8474|0.0627||8.55|16|7.95|11
GME211210P00182500|16.90|16.90|14.00|15.20|14.90|3|-0.30|-0.0197|25|258|3|50|-0.5759|0.0154|-0.0095|-1.6648|0.0624||15.40|17|14.45|63
GME211210C00185000|8.00|9.00|5.90|8.21|7.20|4|-1.01|-0.1230|154|578|2|608|0.4043|0.0137|0.0052|-1.8262|0.0617||7.50|20|6.95|13
GME211210P00185000|16.08|18.35|14.39|15.75|15.84|4|0.09|0.0057|-3|347|1|77|-0.6139|0.0151|-0.0102|-1.6098|0.0609||17.20|17|15.65|60
GME211210C00187500|7.74|7.80|5.50|7.15|6.38|5|-0.77|-0.1077|68|195|20|177|0.3770|0.0131|0.0049|-1.8367|0.0605||6.65|41|6.15|19
GME211210P00187500|17.65|17.97|17.25|18.60|17.97|5|-0.63|-0.0339|1|262|1|42|-0.6519|0.0149|-0.0108|-1.5332|0.0589||18.65|22|17.30|59
GME211210C00190000|6.20|7.14|4.50|6.48|5.58|6|-0.90|-0.1389|338|914|1|692|0.3381|0.0132|0.0044|-1.6938|0.0582||5.80|38|5.30|18
GME211210P00190000|19.14|19.98|17.85|19.43|19.84|6|0.41|0.0211|-25|487|1|90|-0.6666|0.0134|-0.0113|-1.6477|0.0579||20.60|22|19.10|52
GME211210C00192500|5.50|5.90|4.40|5.90|5.25|7|-0.65|-0.1102|113|233|1|91|0.3171|0.0123|0.0041|-1.7142|0.0567||5.05|2|4.70|21
GME211210P00192500|24.30|24.30|22.00|21.65|22.00|7|0.35|0.0162|-1|124|1|3|-0.6447|0.0108|-0.0113|-2.1316|0.0593||22.10|18|20.85|41
GME211210C00195000|5.25|5.60|3.60|5.05|4.36|8|-0.69|-0.1366|192|625|1|313|0.2799|0.0121|0.0037|-1.5569|0.0536||4.50|42|4.20|1
GME211210P00195000|25.62|25.62|21.43|22.50|23.44|8|0.94|0.0418|-22|272|1|26|-0.7408|0.0127|-0.0126|-1.3797|0.0516||24.30|15|22.55|46
GME211210C00197500|4.53|5.05|3.29|4.65|3.90|9|-0.75|-0.1613|48|221|1|181|0.2562|0.0115|0.0034|-1.5042|0.0512||4.00|44|3.70|4
GME211210P00197500|26.65|26.65|24.60|26.05|24.60|9|-1.45|-0.0557|0|115|1|7|-0.7206|0.0110|-0.0126|-1.7182|0.0535||26.50|18|24.60|28
GME211210C00200000|3.47|4.55|2.85|4.10|3.20|10|-0.90|-0.2195|429|2794|1|2167|0.2327|0.0109|0.0031|-1.4347|0.0487||3.40|9|3.10|10
GME211210P00200000|29.71|29.71|25.59|26.93|26.65|10|-0.28|-0.0104|10|684|1|34|-0.8321|0.0112|-0.0142|-0.9391|0.0399||28.45|16|27.00|9
GME211210C00202500|4.07|4.07|2.55|3.43|2.95|11|-0.48|-0.1399|52|194|1|220|0.2126|0.0102|0.0028|-1.3774|0.0462||3.05|19|2.77|1
GME211210P00202500|31.00|31.00|31.00|30.42|31.00|11|0.58|0.0191|-1|32|5|5|-0.7552|0.0098|-0.0135|-1.6735|0.0500||30.75|11|28.55|20
GME211210C00205000|3.25|3.35|2.45|3.22|2.60|12|-0.62|-0.1925|52|453|1|356|0.1929|0.0096|0.0026|-1.3069|0.0436||2.70|12|2.44|21
GME211210P00205000|30.25|32.50|30.25|31.47|31.52|12|0.05|0.0016|-1|178|2|4|-0.8849|0.0090|-0.0153|-0.6961|0.0309||32.60|12|30.70|37
GME211210C00207500|3.00|3.35|2.03|2.91|2.41|13|-0.50|-0.1718|27|130|1|189|0.1802|0.0090|0.0024|-1.2838|0.0418||2.46|31|2.18|20
GME211210P00207500||||42.53|42.53|13|0.00|0.0000|0|24|0|0|-0.6524|0.0069|-0.0129|-3.3090|0.0588||34.85|10|32.90|23
GME211210C00210000|2.02|2.98|1.90|2.72|2.12|14|-0.60|-0.2206|101|602|1|483|0.1645|0.0084|0.0022|-1.2221|0.0394||2.16|14|2.00|4
GME211210P00210000|40.55|40.55|34.70|37.90|37.00|14|-0.90|-0.0237|-1|123|1|7|-0.9256|0.0067|-0.0162|-0.4888|0.0224||37.35|22|35.15|30
GME211210C00212500|2.40|2.60|1.78|2.25|1.89|15|-0.36|-0.1600|68|171|1|107|0.1486|0.0078|0.0020|-1.1466|0.0369||1.95|3|1.88|1
GME211210P00212500|36.10|36.10|36.10|40.65|36.10|15|-4.55|-0.1119|0|39|3|3|-0.9015|0.0071|-0.0161|-0.7112|0.0276||39.75|10|36.90|42
GME211210C00215000|2.29|2.55|1.60|2.20|1.76|16|-0.44|-0.2000|150|484|1|539|0.1348|0.0073|0.0018|-1.0803|0.0345||1.82|19|1.67|13
GME211210P00215000|39.00|39.54|39.00|40.73|39.54|16|-1.19|-0.0292|0|73|1|14|-0.9406|0.0054|-0.0169|-0.4306|0.0188||42.25|22|39.20|37
GME211210C00217500|2.00|2.04|1.55|2.10|1.65|17|-0.45|-0.2143|37|83|1|61|0.1262|0.0068|0.0017|-1.0533|0.0330||1.68|27|1.53|17
GME211210P00217500||||53.30|53.30|17|0.00|0.0000|0|37|0|0|-0.6654|0.0059|-0.0140|-3.7719|0.0580||44.55|6|41.55|27
GME211210C00220000|1.98|2.25|1.38|1.95|1.50|18|-0.45|-0.2308|171|753|1|388|0.1169|0.0063|0.0016|-1.0127|0.0313||1.52|3|1.42|13
GME211210P00220000|46.85|46.85|43.93|45.50|43.93|18|-1.57|-0.0345|-1|164|1|8|-0.8943|0.0062|-0.0167|-0.9020|0.0291||47.05|22|43.90|27
GME211210C00222500|1.07|1.80|1.07|1.65|1.39|19|-0.26|-0.1576|31|186|1|36|0.1097|0.0060|0.0015|-0.9861|0.0299||1.46|27|1.32|14
GME211210P00222500||||49.15|49.15|19|0.00|0.0000|0|39|0|0|-0.8522|0.0064|-0.0164|-1.3910|0.0368||49.55|22|46.20|26
GME211210C00225000|1.73|1.83|1.25|1.70|1.34|20|-0.36|-0.2118|165|686|20|292|0.1013|0.0055|0.0013|-0.9451|0.0282||1.32|2|1.26|9
GME211210P00225000|49.05|49.05|47.78|57.07|47.78|20|-9.29|-0.1628|0|476|1|5|-0.9541|0.0039|-0.0179|-0.3984|0.0153||51.85|11|48.60|37
GME211210C00227500|1.50|1.50|1.15|1.59|1.22|21|-0.37|-0.2327|20|59|1|14|0.0970|0.0053|0.0013|-0.9340|0.0273||1.28|37|1.19|15
GME211210P00227500||||34.06|34.06|21|0.00|0.0000|0|35|0|0|-0.9997|0.0001|-0.0187|-0.0015|0.0002||54.35|11|51.00|21
GME211210C00230000|1.50|1.85|1.10|1.50|1.14|22|-0.36|-0.2400|101|666|1|229|0.0895|0.0049|0.0012|-0.8885|0.0258||1.16|6|1.15|2
GME211210P00230000|54.82|54.82|53.10|61.98|53.10|22|-8.88|-0.1433|0|20|1|2|-0.7219|0.0054|-0.0156|-3.4619|0.0534||56.85|11|53.40|21
GME211210C00232500|1.40|1.40|1.14|1.38|1.25|23|-0.13|-0.0942|82|149|1|11|0.0907|0.0048|0.0012|-0.9354|0.0260||1.14|21|1.07|6
GME211210P00232500|56.33|56.33|56.33|68.97|56.33|23|-12.64|-0.1833|0|5|1|1|-0.6684|0.0048|-0.0154|-4.5764|0.0578||59.35|2|55.90|13
GME211210C00235000|1.41|1.67|1.01|1.34|1.08|24|-0.26|-0.1940|22|873|1|283|0.0789|0.0043|0.0010|-0.8309|0.0234||1.07|42|1.02|5
GME211210P00235000||||74.05|74.05|24|0.00|0.0000|0|32|0|0|-0.6562|0.0045|-0.0156|-4.9602|0.0586||61.85|5|58.35|19
