symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211231C00040000||||||32||||0|0|0|1.0000|0.0000|0.0044|-0.0001|0.0000||115.55|12|109.35|32
GME211231P00040000|0.01|0.01|0.01|0.01|0.01|32|||1|12|1|2|-0.0005|0.0000|0.0000|-0.0151|0.0003||0.01|500|0.00|0
GME211231C00050000||||||31||||0|0|0|1.0000|0.0000|0.0055|-0.0002|0.0000||105.55|12|99.55|34
GME211231P00050000||||0.01|0.01|31|||13|263|0|0|-0.0007|0.0000|0.0000|-0.0168|0.0004||0.01|9|0.00|0
GME211231C00060000||||||30||||0|0|0|1.0000|0.0000|0.0066|-0.0002|0.0000||95.55|12|90.00|15
GME211231P00060000||||0.01|0.01|30|||2|2|0|0|-0.0006|0.0000|0.0000|-0.0114|0.0003||0.02|50|0.00|0
GME211231C00070000||||||29|||0|0|0|0|0.9999|0.0000|0.0077|-0.0022|0.0001||85.55|12|79.50|36
GME211231P00070000|0.02|0.02|0.01|0.02|0.01|29|-0.01|-0.5000|19|243|2|10|0.0000|0.0000|0.0000|-0.0004|0.0000||0.01|5|0.00|0
GME211231C00075000||||||28|||0|0|0|0|0.9995|0.0001|0.0082|-0.0074|0.0003||80.55|12|74.65|36
GME211231P00075000||||0.04|0.04|28|||0|42|0|0|-0.0001|0.0000|0.0000|-0.0012|0.0001||0.05|7|0.00|0
GME211231C00080000||||68.25|68.25|27|||-1|0|0|0|0.9995|0.0001|0.0088|-0.0076|0.0003||75.40|12|70.55|15
GME211231P00080000|0.01|0.01|0.01|0.03|0.01|27|-0.02|-0.6667|137|245|1|1|-0.0003|0.0000|0.0000|-0.0039|0.0002||0.04|7|0.00|0
GME211231C00085000||||||26|||0|0|0|0|0.9994|0.0001|0.0093|-0.0078|0.0003||70.55|12|65.25|15
GME211231P00085000|0.01|0.01|0.01|0.03|0.01|26|-0.02|-0.6667|505|572|1|1|-0.0003|0.0000|0.0000|-0.0039|0.0002||0.06|5|0.01|3
GME211231C00090000||||||25|||0|0|0|0|0.9982|0.0002|0.0098|-0.0202|0.0009||65.55|12|60.05|18
GME211231P00090000||||0.06|0.06|25|||4|89|0|0|-0.0008|0.0001|0.0000|-0.0084|0.0004||0.04|1|0.03|1
GME211231C00095000||||||24|||0|0|0|0|0.9978|0.0003|0.0104|-0.0220|0.0011||60.45|12|54.75|34
GME211231P00095000||||0.06|0.06|24|||52|166|0|0|-0.0014|0.0002|0.0000|-0.0135|0.0007||0.06|5|0.01|15
GME211231C00100000|54.00|54.00|54.00|48.80|54.00|23|5.20|0.1066|-13|18|1|1|0.9965|0.0004|0.0109|-0.0318|0.0017||55.50|12|49.45|34
GME211231P00100000|0.05|0.06|0.04|0.06|0.04|23|-0.02|-0.3333|345|1444|1|15|-0.0021|0.0003|0.0000|-0.0184|0.0010||0.05|20|0.03|21
GME211231C00105000||||||22|||0|0|0|0|0.9949|0.0007|0.0114|-0.0405|0.0023||50.50|12|45.65|16
GME211231P00105000||||0.11|0.11|22|||-55|198|0|0|-0.0041|0.0006|-0.0001|-0.0326|0.0019||0.07|17|0.04|16
GME211231C00110000||||40.15|40.15|21|||0|3|0|0|0.9934|0.0009|0.0119|-0.0459|0.0029||45.50|12|40.75|14
GME211231P00110000|0.15|0.15|0.09|0.16|0.10|21|-0.06|-0.3750|184|583|1|45|-0.0048|0.0007|-0.0001|-0.0332|0.0022||0.08|2|0.06|14
GME211231C00115000||||35.25|35.25|20|||0|1|0|0|0.9933|0.0011|0.0125|-0.0401|0.0030||40.55|12|35.20|18
GME211231P00115000|0.23|0.23|0.10|0.21|0.10|20|-0.11|-0.5238|82|358|2|52|-0.0116|0.0016|-0.0002|-0.0706|0.0048||0.11|14|0.10|11
GME211231C00120000||||37.30|37.30|19|||0|9|0|0|0.9778|0.0030|0.0128|-0.1175|0.0084||35.55|5|30.50|17
