symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211210C00100000|67.07|72.35|67.00|65.54|67.00|10|1.46|0.0223|1|2|1|15|0.9481|0.0017|0.0123|-0.6678|0.0212||75.05|16|70.95|3
GME211210P00100000|1.49|2.05|1.23|1.45|1.56|10|0.11|0.0759|481|720|1|2260|-0.0496|0.0017|-0.0014|-0.6333|0.0204||1.60|6|1.54|6
GME211210C00110000||||76.13|76.13|9|0.00|0.0000|0|2|0|0|0.8320|0.0020|0.0089|-3.1474|0.0501||65.40|13|60.95|11
GME211210P00110000|1.65|2.30|1.65|1.80|1.84|9|0.04|0.0222|89|304|1|662|-0.0642|0.0023|-0.0017|-0.6879|0.0250||1.91|9|1.75|9
GME211210C00120000||||56.97|56.97|8|0.00|0.0000|0|1|0|0|0.8465|0.0032|0.0119|-1.7580|0.0472||55.90|13|51.25|7
GME211210P00120000|2.50|2.90|2.03|2.43|2.15|8|-0.28|-0.1152|529|792|1|961|-0.0827|0.0032|-0.0022|-0.7294|0.0304||2.34|10|2.09|1
GME211210C00130000|38.97|43.65|38.97|38.97|41.19|7|2.22|0.0570|0|0|1|11|0.9173|0.0042|0.0157|-0.5477|0.0304||46.60|13|42.10|11
GME211210P00130000|3.25|3.85|2.70|3.10|2.77|7|-0.33|-0.1065|414|845|1|486|-0.1242|0.0048|-0.0033|-0.8824|0.0405||2.91|9|2.63|9
GME211210C00140000|30.25|31.00|30.25|29.50|31.00|6|1.50|0.0508|5|34|1|16|0.9054|0.0062|0.0168|-0.4566|0.0336||37.50|8|33.05|13
GME211210P00140000|4.70|5.50|3.62|4.30|3.65|6|-0.65|-0.1512|290|731|1|544|-0.1641|0.0064|-0.0043|-0.9549|0.0493||3.90|19|3.55|63
GME211210C00145000|28.00|28.00|25.50|24.75|27.05|5|2.30|0.0929|8|8|1|14|0.8515|0.0081|0.0161|-0.6620|0.0462||33.45|18|28.70|17
GME211210P00145000|5.25|6.55|4.15|5.20|4.60|5|-0.60|-0.1154|108|123|1|224|-0.1996|0.0075|-0.0053|-1.0452|0.0557||4.60|14|4.25|10
GME211210C00150000|25.89|26.40|22.00|24.62|22.00|4|-2.62|-0.1064|53|73|1|35|0.8321|0.0103|0.0163|-0.6096|0.0500||28.80|23|24.70|16
GME211210P00150000|6.90|8.20|5.00|6.25|5.35|4|-0.90|-0.1440|435|895|1|722|-0.2360|0.0088|-0.0062|-1.0815|0.0614||5.55|12|5.15|2
GME211210C00155000|21.89|23.00|21.89|23.55|23.00|3|-0.55|-0.0234|13|58|1|3|0.7008|0.0089|0.0131|-1.3509|0.0692||25.00|26|20.95|42
GME211210P00155000|8.20|9.73|6.30|8.00|6.60|3|-1.40|-0.1750|127|371|1|328|-0.2850|0.0099|-0.0076|-1.1657|0.0677||6.75|20|6.25|66
GME211210C00160000|18.50|19.60|15.00|21.00|19.55|2|-1.45|-0.0690|50|254|1|31|0.6580|0.0105|0.0127|-1.2837|0.0732||21.75|32|17.70|53
GME211210P00160000|10.40|11.85|7.45|9.45|8.00|2|-1.45|-0.1534|56|497|100|735|-0.3383|0.0110|-0.0090|-1.2176|0.0729||8.40|19|7.75|12
