symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211217C00080000|70.59|70.59|70.59|75.21|70.59|15|-4.62|-0.0614|0|2|1|1|0.9920|0.0004|0.0108|-0.1082|0.0041||82.25|3|74.15|20
GME211217P00080000|0.37|0.37|0.10|0.39|0.22|15|-0.17|-0.4359|262|1515|1|828|-0.0057|0.0003|-0.0001|-0.0755|0.0030||0.21|1|0.18|4
GME211217C00085000||||95.85|95.85|14|0.00|0.0000|0|1|0|0|0.8705|0.0013|0.0063|-3.4835|0.0395||76.35|1|71.75|16
GME211217P00085000|0.29|0.45|0.18|0.46|0.29|14|-0.17|-0.3696|26|193|1|156|-0.0080|0.0005|-0.0002|-0.0971|0.0041||0.34|20|0.19|8
GME211217C00090000||||69.00|69.00|13|0.00|0.0000|0|14|0|0|0.9332|0.0018|0.0105|-0.9359|0.0243||71.35|1|66.75|30
GME211217P00090000|0.40|0.67|0.25|0.52|0.33|13|-0.19|-0.3654|96|356|1|437|-0.0097|0.0006|-0.0002|-0.1082|0.0049||0.38|23|0.24|12
GME211217C00100000|55.00|55.00|49.75|55.00|53.33|12|-1.67|-0.0304|2|46|1|208|1.0000|0.0000|0.0137|-0.0004|0.0000||61.30|11|58.10|11
GME211217P00100000|0.74|0.85|0.30|0.80|0.42|12|-0.38|-0.4750|514|2096|1|1328|0.0000|0.0000|0.0000|-0.0001|0.0000||0.44|1|0.42|1
GME211217C00105000|50.00|52.50|46.50|66.05|52.50|11|-13.55|-0.2051|0|1|1|7|0.9999|0.0000|0.0144|-0.0008|0.0000||56.85|5|53.10|12
GME211217P00105000|0.54|0.99|0.42|0.89|0.50|11|-0.39|-0.4382|19|169|1|74|-0.0001|0.0000|0.0000|-0.0005|0.0001||0.61|28|0.45|24
GME211217C00110000|45.00|45.00|45.00|57.20|45.00|10|-12.20|-0.2133|1|2|2|2|0.9998|0.0000|0.0151|-0.0016|0.0001||51.75|2|48.10|11
GME211217P00110000|0.65|1.14|0.65|1.05|0.69|10|-0.36|-0.3429|25|457|1|218|-0.0003|0.0001|0.0000|-0.0017|0.0002||0.69|133|0.52|15
GME211217C00115000||||112.11|112.11|9|0.00|0.0000|0|2|0|0|0.9994|0.0001|0.0157|-0.0040|0.0004||46.75|12|41.65|6
GME211217P00115000|1.02|1.41|0.69|1.32|0.69|9|-0.63|-0.4773|306|550|1|244|-0.0010|0.0002|0.0000|-0.0058|0.0006||0.82|8|0.67|12
GME211217C00120000|37.50|37.50|37.50|34.60|37.50|8|2.90|0.0838|1|58|1|10|0.9978|0.0004|0.0164|-0.0116|0.0013||41.75|14|35.00|4
GME211217P00120000|0.50|1.85|0.50|1.50|0.88|8|-0.62|-0.4133|189|628|1|1192|-0.0031|0.0006|-0.0001|-0.0163|0.0018||1.03|24|0.72|1
GME211217C00125000|26.50|35.00|26.50|47.70|35.00|7|-12.70|-0.2662|0|35|1|26|0.9923|0.0013|0.0169|-0.0356|0.0040||36.75|12|33.70|12
GME211217P00125000|0.58|2.40|0.58|1.86|1.09|7|-0.77|-0.4140|12|449|1|454|-0.0095|0.0015|-0.0002|-0.0438|0.0048||1.15|12|1.02|3
GME211217C00130000|30.05|30.05|30.05|27.40|30.05|6|2.65|0.0967|0|10|3|3|0.9808|0.0028|0.0174|-0.0773|0.0088||32.60|16|28.70|14
GME211217P00130000|1.13|3.20|1.13|2.47|1.34|6|-1.13|-0.4575|72|561|1|2373|-0.0228|0.0032|-0.0005|-0.0923|0.0101||1.44|20|1.26|23
GME211217C00135000|25.15|25.15|18.00|28.10|22.90|5|-5.20|-0.1851|3|5|1|8|0.9552|0.0057|0.0175|-0.1565|0.0177||27.60|13|24.35|12
GME211217P00135000|2.20|4.35|0.58|2.88|1.89|5|-0.99|-0.3438|187|510|2|1423|-0.0482|0.0059|-0.0011|-0.1691|0.0188||1.88|27|1.62|25
GME211217C00140000|21.10|22.55|13.47|19.40|22.55|4|3.15|0.1624|2|152|1|21|0.9136|0.0097|0.0172|-0.2570|0.0295||23.05|13|20.05|12
GME211217P00140000|2.95|6.00|2.03|3.80|2.43|4|-1.37|-0.3605|-171|1572|10|2084|-0.0935|0.0099|-0.0022|-0.2818|0.0313||2.60|18|2.26|10
GME211217C00145000|14.52|17.80|10.50|14.18|17.02|3|2.84|0.2003|-1|59|3|66|0.8440|0.0146|0.0163|-0.3932|0.0448||18.60|13|16.25|11
GME211217P00145000|2.95|7.85|2.30|4.95|3.30|3|-1.65|-0.3333|415|874|10|1586|-0.1642|0.0145|-0.0038|-0.4217|0.0463||3.70|29|3.15|25
GME211217C00150000|12.50|14.00|7.48|12.30|13.00|2|0.70|0.0569|22|103|1|499|0.7506|0.0192|0.0147|-0.5253|0.0594||14.40|11|13.00|11
GME211217P00150000|6.10|10.40|2.73|6.70|4.69|2|-2.01|-0.3000|452|2949|1|3105|-0.2542|0.0189|-0.0059|-0.5442|0.0600||5.10|21|4.60|1
GME211217C00155000|10.20|11.10|5.48|9.60|10.90|1|1.30|0.1354|87|109|1|1067|0.6408|0.0227|0.0128|-0.6147|0.0700||10.70|1|10.00|13
GME211217P00155000|6.98|13.15|4.25|8.90|6.85|1|-2.05|-0.2303|68|532|1|993|-0.3616|0.0222|-0.0085|-0.6313|0.0702||7.15|18|6.40|6
GME211217C00160000|9.65|12.00|4.00|7.40|8.10|1|0.70|0.0946|161|300|1|2685|0.5204|0.0244|0.0105|-0.6503|0.0746||8.50|13|7.85|1
GME211217P00160000|10.55|16.25|7.45|11.60|9.20|1|-2.40|-0.2069|77|1792|1|514|-0.4789|0.0236|-0.0114|-0.6715|0.0746||9.75|16|8.75|10
GME211217C00165000|6.00|8.15|2.99|5.65|6.16|2|0.51|0.0903|349|435|3|1577|0.4031|0.0234|0.0082|-0.6413|0.0725||6.50|6|5.85|1
GME211217P00165000|12.79|19.90|10.45|15.15|12.02|2|-3.13|-0.2066|-19|504|1|224|-0.5934|0.0228|-0.0143|-0.6592|0.0727||12.80|12|11.25|17
GME211217C00170000|5.63|5.63|2.25|4.21|4.66|3|0.45|0.1069|390|629|1|1224|0.2996|0.0207|0.0062|-0.5832|0.0651||5.00|11|4.50|13
GME211217P00170000|14.52|23.99|11.55|18.64|15.74|3|-2.90|-0.1556|-71|1086|11|197|-0.6948|0.0204|-0.0170|-0.6027|0.0656||16.40|12|14.70|13
GME211217C00175000|3.80|5.00|1.78|3.25|3.70|4|0.45|0.1385|777|1272|1|1453|0.2092|0.0173|0.0043|-0.4786|0.0538||3.95|12|3.50|51
GME211217P00175000|19.30|29.00|19.30|22.05|19.65|4|-2.40|-0.1088|-4|838|1|425|-0.7828|0.0171|-0.0195|-0.5041|0.0550||20.85|17|18.70|11
GME211217C00177500|3.05|3.48|1.60|2.81|3.10|5|0.29|0.1032|91|154|5|355|0.2437|0.0144|0.0049|-0.6828|0.0587||3.45|11|3.10|24
GME211217P00177500|23.80|27.61|23.80|24.60|27.61|5|3.01|0.1224|17|68|1|8|-0.6346|0.0104|-0.0174|-1.3644|0.0704||23.15|13|20.30|12
GME211217C00180000|2.89|3.40|1.47|2.44|2.91|6|0.47|0.1926|346|1621|1|1102|0.1411|0.0134|0.0029|-0.3740|0.0419||2.93|1|2.85|1
GME211217P00180000|21.80|32.75|21.80|27.00|23.84|6|-3.16|-0.1170|-3|1021|1|36|-0.8525|0.0135|-0.0216|-0.3940|0.0432||25.30|13|22.30|14
GME211217C00182500|2.60|2.75|1.35|2.08|2.74|7|0.66|0.3173|109|118|14|191|0.2055|0.0121|0.0042|-0.6688|0.0533||2.74|8|2.09|27
GME211217P00182500|26.25|35.30|26.25|30.12|34.02|7|3.90|0.1295|3|3|1|7|-0.6382|0.0087|-0.0183|-1.6150|0.0702||27.50|12|24.50|13
GME211217C00185000|2.30|2.55|1.25|1.98|2.33|8|0.35|0.1768|50|542|1|498|0.0916|0.0098|0.0019|-0.2763|0.0308||2.48|15|2.30|2
GME211217P00185000|26.80|37.20|26.80|34.44|28.75|8|-5.69|-0.1652|17|279|1|17|-0.9038|0.0100|-0.0233|-0.2914|0.0319||29.80|12|26.70|13
GME211217C00187500|1.75|2.16|1.20|1.76|2.09|9|0.33|0.1875|35|126|1|73|0.1611|0.0103|0.0033|-0.5827|0.0458||2.29|30|1.99|34
GME211217P00187500|22.30|22.30|22.30|30.94|22.30|9|-8.64|-0.2793|1|118|1|1|-0.9368|0.0077|-0.0244|-0.1989|0.0232||32.05|12|29.25|12
