symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211217C00070000|62.58|77.45|62.58|62.58|75.55|15|12.97|0.2073|||1|4|0.9334|0.0016|0.0063|-1.3364|0.0192||78.70|22|68.95|18
GME211217P00070000|0.58|0.65|0.13|0.58|0.21|15|-0.37|-0.6379|||4|238|-0.0102|0.0006|-0.0002|-0.1575|0.0040||0.27|16|0.17|34
GME211217C00075000||||||14|||||0|0|1.0000|0.0000|0.0082|-0.0003|0.0000||73.80|11|64.00|18
GME211217P00075000|0.70|0.70|0.23|0.70|0.27|14|-0.43|-0.6143|||2|149|-0.0154|0.0009|-0.0003|-0.2183|0.0058||0.32|28|0.20|52
GME211217C00080000|64.55|64.55|64.55|59.25|64.55|13|5.30|0.0895|1|4|4|4|0.9362|0.0020|0.0075|-0.9725|0.0186||62.65|10|59.70|12
GME211217P00080000|0.85|1.00|0.25|0.60|0.32|13|-0.28|-0.4667|1259|3086|1|732|-0.0192|0.0011|-0.0003|-0.2457|0.0069||0.40|13|0.31|7
GME211217C00085000||||95.85|95.85|12|0.00|0.0000|0|1|0|0|0.8447|0.0018|0.0050|-3.8968|0.0354||57.75|10|54.65|15
GME211217P00085000|0.85|1.00|0.33|0.70|0.42|12|-0.28|-0.4000|169|366|4|153|-0.0305|0.0016|-0.0005|-0.3609|0.0102||0.50|23|0.33|49
GME211217C00090000|51.82|57.47|51.82|69.00|57.47|11|-11.53|-0.1671|0|14|1|4|0.9455|0.0025|0.0089|-0.6118|0.0164||52.85|12|50.00|13
GME211217P00090000|1.16|1.25|0.36|0.86|0.50|11|-0.36|-0.4186|304|808|2|560|-0.0347|0.0020|-0.0006|-0.3654|0.0114||0.60|21|0.44|43
GME211217C00095000||||||10|||||0|0|1.0000|0.0000|0.0104|-0.0003|0.0000||54.15|21|44.45|17
GME211217P00095000|1.13|1.15|0.45|1.13|0.65|10|-0.48|-0.4248|||1|77|-0.0449|0.0026|-0.0008|-0.4257|0.0140||0.69|1|0.60|29
GME211217C00100000|37.01|47.67|37.01|36.80|47.45|9|10.65|0.2894|4|170|1|17|0.9998|0.0001|0.0110|-0.0019|0.0001||43.10|30|40.25|17
GME211217P00100000|1.73|2.00|0.56|1.41|0.82|9|-0.59|-0.4184|2103|4292|1|2163|-0.0003|0.0001|0.0000|-0.0019|0.0002||0.89|14|0.76|33
GME211217C00105000|40.55|42.70|40.55|52.50|42.59|8|-9.91|-0.1888|0|6|1|3|0.9989|0.0003|0.0115|-0.0069|0.0006||38.30|22|35.50|13
GME211217P00105000|2.00|2.22|0.76|1.75|1.02|8|-0.73|-0.4171|2585|2757|1|934|-0.0012|0.0003|0.0000|-0.0070|0.0006||1.09|1|1.05|1
GME211217C00110000|26.50|37.89|26.50|27.74|35.45|7|7.71|0.2779|5|9|1|7|0.9965|0.0008|0.0120|-0.0181|0.0015||33.60|61|30.65|21
GME211217P00110000|3.00|3.00|0.99|2.20|1.37|7|-0.83|-0.3773|2458|2934|1|530|-0.0045|0.0009|-0.0001|-0.0227|0.0019||1.57|57|1.33|32
GME211217C00115000|22.90|22.90|22.90|112.11|22.90|6|-89.21|-0.7957|0|2|1|1|0.9888|0.0022|0.0124|-0.0489|0.0044||29.15|32|26.35|17
