symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME211231C00040000||||||29||||0|0|0|1.0000|0.0000|0.0055|-0.0001|0.0000||110.20|12|106.95|15
GME211231P00040000|0.01|0.01|0.01|0.02|0.01|29|-0.01|-0.5000||11|1|1|-0.0005|0.0000|0.0000|-0.0107|0.0003||0.01|500|0.00|0
GME211231C00050000||||||28||||0|0|0|1.0000|0.0000|0.0068|-0.0002|0.0000||101.30|19|96.95|15
GME211231P00050000|0.02|0.02|0.01|0.02|0.01|28|-0.01|-0.5000||250|2|12|-0.0006|0.0000|0.0000|-0.0104|0.0003||0.02|50|0.00|0
GME211231C00060000||||||27||||0|0|0|1.0000|0.0000|0.0082|-0.0002|0.0000||91.05|15|86.95|19
GME211231P00060000|0.01|0.01|0.01|0.01|0.01|27|0.00|0.0000||0|1|2|-0.0007|0.0001|0.0000|-0.0102|0.0004||0.02|100|0.00|0
GME211231C00070000||||||26|||0|0|0|0|0.9994|0.0001|0.0096|-0.0076|0.0004||81.05|16|76.95|25
GME211231P00070000|0.03|0.09|0.02|0.03|0.02|26|-0.01|-0.3333|1|224|1|37|-0.0002|0.0000|0.0000|-0.0020|0.0001||0.02|8|0.01|1
GME211231C00075000||||||25|||0|0|0|0|0.9982|0.0002|0.0102|-0.0211|0.0010||76.05|16|71.95|25
GME211231P00075000||||0.04|0.04|25|||17|42|0|0|-0.0005|0.0001|0.0000|-0.0053|0.0003||0.05|2|0.00|0
GME211231C00080000||||65.68|65.68|24|||0|1|0|0|0.9980|0.0002|0.0109|-0.0216|0.0011||71.35|25|66.95|27
GME211231P00080000|0.11|0.11|0.03|0.07|0.04|24|-0.03|-0.4286|15|108|1|137|-0.0013|0.0001|0.0000|-0.0131|0.0007||0.05|2|0.03|3
GME211231C00085000||||||23|||0|0|0|0|0.9977|0.0002|0.0116|-0.0223|0.0013||66.35|24|61.95|27
GME211231P00085000|0.20|0.20|0.05|0.08|0.06|23|-0.02|-0.2500|20|67|1|134|-0.0014|0.0002|0.0000|-0.0132|0.0008||0.05|7|0.03|8
GME211231C00090000||||||22|||0|0|0|0|0.9946|0.0005|0.0122|-0.0475|0.0027||60.80|17|57.00|17
GME211231P00090000|0.14|0.14|0.06|0.09|0.06|22|-0.03|-0.3333|6|85|1|6|-0.0028|0.0003|-0.0001|-0.0243|0.0015||0.07|23|0.04|17
GME211231C00095000||||||21|||0|0|0|0|0.9935|0.0007|0.0129|-0.0509|0.0032||56.15|23|52.00|23
GME211231P00095000|0.18|0.21|0.09|0.12|0.09|21|-0.03|-0.2500|1|114|1|75|-0.0045|0.0005|-0.0001|-0.0350|0.0023||0.07|3|0.06|12
GME211231C00100000||||55.00|55.00|20|||0|31|0|0|0.9903|0.0010|0.0135|-0.0681|0.0045||51.10|20|48.00|14
GME211231P00100000|0.19|0.30|0.06|0.11|0.09|20|-0.02|-0.1818|3|1099|1|521|-0.0065|0.0007|-0.0001|-0.0447|0.0032||0.10|11|0.08|11
GME211231C00105000||||||19|||0|0|0|0|0.9868|0.0014|0.0141|-0.0824|0.0059||45.90|18|42.10|23
GME211231P00105000|0.19|0.31|0.16|0.25|0.16|19|-0.09|-0.3600|95|253|1|141|-0.0114|0.0013|-0.0002|-0.0699|0.0052||0.14|40|0.12|4
GME211231C00110000||||40.15|40.15|18|||1|3|0|0|0.9833|0.0019|0.0147|-0.0909|0.0072||40.90|21|38.00|18
GME211231P00110000|0.27|0.50|0.18|0.28|0.18|18|-0.10|-0.3571|8|399|1|291|-0.0133|0.0016|-0.0003|-0.0712|0.0060||0.20|12|0.16|14
GME211231C00115000||||35.25|35.25|17|||0|1|0|0|0.9822|0.0024|0.0154|-0.0825|0.0076||35.85|17|32.20|18
GME211231P00115000|0.40|0.74|0.25|0.45|0.26|17|-0.19|-0.4222|16|276|1|207|-0.0268|0.0030|-0.0006|-0.1267|0.0108||0.28|32|0.23|16
GME211231C00120000||||37.30|37.30|16|||0|9|0|0|0.9547|0.0049|0.0155|-0.1862|0.0166||30.90|15|27.35|21
GME211231P00120000|0.48|1.09|0.36|0.55|0.37|16|-0.18|-0.3273|220|695|1|1470|-0.0440|0.0048|-0.0009|-0.1797|0.0162||0.38|183|0.34|16
GME211231C00130000|22.28|22.28|14.50|21.15|18.50|15|-2.65|-0.1253|1|93|1|5|0.9124|0.0105|0.0159|-0.2423|0.0277||20.85|21|17.90|63
GME211231P00130000|1.01|2.60|0.81|1.06|0.81|15|-0.25|-0.2358|230|1164|1|1131|-0.1162|0.0112|-0.0025|-0.3414|0.0340||0.87|45|0.81|1
GME211231C00135000|13.80|13.80|9.75|13.80|13.00|14|-0.80|-0.0580|0|0|1|90|0.8458|0.0162|0.0152|-0.3489|0.0413||16.40|24|13.55|31
