symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME210910C00010000||||201.59|201.59|44|0.00|0.0000|0|2|0|0|0.9997|0.0000|0.0011|-0.0330|0.0003||193.45|15|187.55|23
GME210910P00010000|0.01|0.01|0.01|0.01|0.01|44|0.00|0.0000|103|157|10|10|-0.0002|0.0000|0.0000|-0.0143|0.0001||0.01|34|0.00|0
GME210910C00020000||||||43|||||0|0|1.0000|0.0000|0.0022|-0.0001|0.0000||183.45|15|177.55|15
GME210910P00020000|0.01|0.01|0.01|0.02|0.01|43|-0.01|-0.5000|0|34|5|10|-0.0002|0.0000|0.0000|-0.0148|0.0002||0.02|2|0.00|0
GME210910C00030000||||||42|||||0|0|1.0000|0.0000|0.0033|-0.0001|0.0000||173.45|15|167.55|21
GME210910P00030000|0.02|0.02|0.01|0.02|0.01|42|-0.01|-0.5000|0|67|6|8|-0.0003|0.0000|0.0000|-0.0142|0.0002||0.02|100|0.00|0
GME210910C00040000||||||41|||||0|0|1.0000|0.0000|0.0044|-0.0001|0.0000||163.45|15|157.55|21
GME210910P00040000|0.03|0.04|0.01|0.04|0.02|41|-0.02|-0.5000|54|380|1|154|-0.0003|0.0000|0.0000|-0.0135|0.0002||0.03|100|0.01|4
GME210910C00050000||||||40|||||0|0|1.0000|0.0000|0.0055|-0.0001|0.0000||153.45|15|147.55|33
GME210910P00050000|0.04|0.04|0.03|0.03|0.03|40|0.00|0.0000|30|149|5|122|-0.0011|0.0000|0.0000|-0.0437|0.0007||0.04|3|0.01|32
GME210910C00060000||||||39|||||0|0|1.0000|0.0000|0.0066|-0.0002|0.0000||143.45|15|137.55|41
GME210910P00060000|0.15|0.15|0.05|0.07|0.08|39|0.01|0.1429|7|46|1|21|-0.0023|0.0001|-0.0001|-0.0843|0.0015||0.08|16|0.05|14
GME210910C00070000||||127.94|127.94|38|0.00|0.0000|0|1|0|0|1.0000|0.0000|0.0077|-0.0002|0.0000||132.25|27|128.55|15
GME210910P00070000|0.12|0.12|0.08|0.08|0.10|38|0.02|0.2500|-5|36|1|18|-0.0032|0.0001|-0.0001|-0.1002|0.0020||0.11|14|0.09|1
GME210910C00080000||||||37|||||0|0|1.0000|0.0000|0.0088|-0.0002|0.0000||122.25|15|117.55|34
GME210910P00080000|0.10|0.15|0.08|0.09|0.12|37|0.03|0.3333|5|238|1|180|-0.0045|0.0002|-0.0001|-0.1224|0.0027||0.14|9|0.12|12
GME210910C00090000||||115.58|115.58|36|0.00|0.0000|0|1|0|0|0.9291|0.0010|0.0076|-2.4167|0.0283||112.45|27|107.55|45
GME210910P00090000|0.15|0.20|0.11|0.15|0.16|36|0.01|0.0667|1|175|1|24|-0.0060|0.0003|-0.0001|-0.1431|0.0035||0.19|3|0.15|14
GME210910C00100000|100.00|100.00|100.00|101.17|100.00|35|-1.17|-0.0116|8|92|3|8|0.9842|0.0006|0.0106|-0.3459|0.0083||102.15|49|98.80|31
GME210910P00100000|0.20|0.33|0.15|0.16|0.21|35|0.05|0.3125|23|343|7|117|-0.0084|0.0004|-0.0002|-0.1750|0.0048||0.22|2|0.20|11
