Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210311|A|207959|0|380520|Q
20210311|AA|1032505|2295|1888338|Q
20210311|AAA|193|0|294|Q
20210311|AAAU|27096|0|53106|Q
20210311|AAC/U|26589|200|434242|Q
20210311|AACG|67067|800|187513|Q
20210311|AACQ|259500|0|1221186|Q
20210311|AACQU|573|0|18865|Q
20210311|AACQW|97592|586|223269|Q
20210311|AADR|1145|400|3772|Q
20210311|AAIC|3653|4|19148|Q
20210311|AAICpB|4|0|554|Q
20210311|AAICpC|5|0|23|Q
20210311|AAL|4048990|56187|12523785|Q
20210311|AAMC|3670|100|10944|Q
20210311|AAME|23305|0|47372|Q
20210311|AAN|93033|100|149480|Q
20210311|AAOI|28900|0|177219|Q
20210311|AAON|14893|11|70835|Q
20210311|AAP|67382|0|165367|Q
20210311|AAPL|10642258|108576|33306092|Q
20210311|AAT|23336|0|268234|Q
20210311|AAU|456175|809|979652|Q
20210311|AAWW|70141|109|122234|Q
20210311|AAXJ|50600|0|171020|Q
20210311|AB|73175|3842|140796|Q
20210311|ABB|129235|0|294979|Q
20210311|ABBV|632163|16262|1162436|Q
20210311|ABC|105148|0|397045|Q
20210311|ABCB|29290|0|60007|Q
20210311|ABCL|220302|0|310745|Q
20210311|ABCM|10058|0|12195|Q
20210311|ABEO|136375|949|651921|Q
20210311|ABEQ|2986|0|21533|Q
20210311|ABEV|1415350|4312|2278452|Q
20210311|ABG|8654|0|28871|Q
20210311|ABGI|2951|0|8100|Q
20210311|ABIO|122638|3067|269075|Q
20210311|ABM|37052|107|86750|Q
20210311|ABMD|29253|268|54174|Q
20210311|ABNB|769783|8347|2120826|Q
20210311|ABR|195061|500|614282|Q
20210311|ABRpB|901|0|901|Q
20210311|ABRpC|200|0|1600|Q
20210311|ABST|8818|0|52129|Q
20210311|ABT|553483|582|1082936|Q
20210311|ABTX|6164|0|40448|Q
20210311|ABUS|144063|3214|560246|Q
20210311|AC|1494|0|5071|Q
20210311|ACA|21857|0|50538|Q
20210311|ACAC|43680|0|130505|Q
20210311|ACACU|114|0|234|Q
20210311|ACACW|17523|0|31881|Q
