Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210428|A|65440|150|299999|Q
20210428|AA|419929|372|922494|Q
20210428|AAA|902|0|902|Q
20210428|AAAU|42935|0|80310|Q
20210428|AAC|1228|0|9766|Q
20210428|AAC/U|1630|1600|6732|Q
20210428|AAC/WS|2762|0|8679|Q
20210428|AACG|27121|0|51410|Q
20210428|AACQ|34733|46|199201|Q
20210428|AACQW|9974|0|59149|Q
20210428|AADR|438|0|1438|Q
20210428|AAIC|61160|0|184837|Q
20210428|AAICpB|622|0|622|Q
20210428|AAICpC|5216|0|5316|Q
20210428|AAL|3897039|24135|8541179|Q
20210428|AAMC|3636|0|6186|Q
20210428|AAME|6669|0|47128|Q
20210428|AAN|75505|2748|210067|Q
20210428|AAOI|18860|0|57661|Q
20210428|AAON|21233|200|47333|Q
20210428|AAP|63677|100|139824|Q
20210428|AAPL|11223504|96145|29606710|Q
20210428|AAQC/U|129490|0|1002997|Q
20210428|AAT|20682|0|37651|Q
20210428|AAU|167933|1319|645685|Q
20210428|AAWW|59050|0|118262|Q
20210428|AAXJ|411670|0|629613|Q
20210428|AB|38250|200|233260|Q
20210428|ABB|268799|0|480694|Q
20210428|ABBV|392927|2257|1057809|Q
20210428|ABC|121403|11|398406|Q
20210428|ABCB|44913|13|141135|Q
20210428|ABCL|105952|120|153691|Q
20210428|ABCM|32052|0|39903|Q
20210428|ABEO|138957|0|346559|Q
20210428|ABEQ|63|0|594|Q
20210428|ABEV|730092|3164|2486381|Q
20210428|ABG|7705|375|34167|Q
20210428|ABIO|26548|0|116757|Q
20210428|ABM|37855|69|87006|Q
20210428|ABMD|46189|5|76757|Q
20210428|ABNB|491747|7021|736291|Q
20210428|ABR|166862|1140|289802|Q
20210428|ABRpB|200|0|505|Q
20210428|ABST|10831|0|21525|Q
20210428|ABT|345257|1347|1178480|Q
20210428|ABTX|1457|0|3853|Q
20210428|ABUS|147321|515|387609|Q
20210428|AC|98|0|3405|Q
20210428|ACA|10268|0|42173|Q
20210428|ACAC|6517|0|28750|Q
20210428|ACACW|13892|0|18382|Q
20210428|ACAD|44583|150|322258|Q
20210428|ACB|871918|7487|2787884|Q
20210428|ACBI|3446|0|25723|Q
20210428|ACC|45253|0|153450|Q
20210428|ACCD|30789|600|83605|Q
20210428|ACCO|114030|1040|311170|Q
20210428|ACEL|40202|5138|95382|Q
20210428|ACER|21709|0|38169|Q
20210428|ACES|20117|0|26916|Q
20210428|ACET|6156|0|16751|Q
20210428|ACEV|95784|3103|153089|Q
20210428|ACEVW|5225|0|6709|Q
20210428|ACGL|271063|176|567269|Q
20210428|ACGLO|2317|0|5532|Q
20210428|ACGLP|4789|0|7645|Q
20210428|ACH|7507|0|23263|Q
20210428|ACHC|29219|0|162214|Q
20210428|ACHL|19036|0|50651|Q
20210428|ACHV|20643|0|33935|Q
20210428|ACI|533243|4625|762788|Q
20210428|ACIC|168860|100|481599|Q
20210428|ACIC/WS|5084|0|14826|Q
20210428|ACII|48639|0|49027|Q
20210428|ACII/U|5800|0|21145|Q
20210428|ACII/WS|403|0|1101|Q
20210428|ACIO|6290|0|6960|Q
20210428|ACIU|13165|0|40073|Q
20210428|ACIW|72807|0|121133|Q
20210428|ACKIW|800|0|2201|Q
20210428|ACLS|9830|0|22926|Q
20210428|ACM|21259|661|212311|Q
20210428|ACMR|22498|8|27231|Q
20210428|ACN|74961|2307|196186|Q
20210428|ACNB|6689|0|7779|Q
20210428|ACND|15462|0|376108|Q
20210428|ACND/WS|1250|0|3819|Q
20210428|ACOR|18582|0|31930|Q
20210428|ACP|21667|0|58420|Q
20210428|ACQRU|4225|0|6138|Q
20210428|ACR|3588|0|5754|Q
20210428|ACRE|36276|0|103165|Q
20210428|ACRS|15203|0|110056|Q
20210428|ACRX|318254|4953|418385|Q
20210428|ACRpC|4743|0|5420|Q
20210428|ACSG|54|0|54|Q
20210428|ACSI|37|0|41|Q
20210428|ACST|1179786|91123|2554208|Q
20210428|ACTC|40533|6723|166136|Q
20210428|ACTCU|120|0|753|Q
20210428|ACTCW|13605|0|25568|Q
20210428|ACTDU|577|0|590|Q
20210428|ACTG|34654|0|79097|Q
20210428|ACTV|708|0|2604|Q
20210428|ACU|5599|546|10456|Q
20210428|ACV|5769|0|12580|Q
20210428|ACVA|34309|0|75699|Q
20210428|ACVF|2225|0|2393|Q
20210428|ACWF|1248|0|1402|Q
20210428|ACWI|130162|0|729055|Q
20210428|ACWV|78028|0|164841|Q
20210428|ACWX|25639|0|111834|Q
20210428|ACY|26514|3079|52927|Q
20210428|ADAG|8597|0|166860|Q
20210428|ADAP|96177|0|675068|Q
20210428|ADBE|177794|1667|322625|Q
20210428|ADC|31917|0|50616|Q
20210428|ADCT|56486|0|89315|Q
20210428|ADER|14935|0|18524|Q
20210428|ADERW|5844|0|12481|Q
20210428|ADES|21430|0|31759|Q
20210428|ADEX|7205|0|11830|Q
20210428|ADEX/WS|1900|0|4384|Q
20210428|ADF/U|300|0|9200|Q
20210428|ADFI|337|0|869|Q
20210428|ADI|282842|8910|688664|Q
20210428|ADIL|15080|1250|19256|Q
20210428|ADIV|163|0|263|Q
20210428|ADM|500357|674|1045544|Q
20210428|ADMA|46815223|281129|87330767|Q
20210428|ADME|465|0|67842|Q
20210428|ADMP|1491108|1252|2705482|Q
20210428|ADMS|70488|126|323949|Q
20210428|ADN|131703|0|142270|Q
20210428|ADNT|125725|0|371003|Q
20210428|ADNWW|22358|0|38255|Q
20210428|ADOCR|560|0|660|Q
20210428|ADOCW|1700|0|17174|Q
20210428|ADP|583816|337|924397|Q
20210428|ADPT|69534|6942|293051|Q
20210428|ADRA|900|0|900|Q
20210428|ADRA/WS|9362|0|16762|Q
20210428|ADRE|22768|0|32031|Q
20210428|ADS|105143|610|217146|Q
20210428|ADSK|79279|260|150614|Q
20210428|ADT|1168723|1414|3143021|Q
20210428|ADTN|4393|0|16779|Q
20210428|ADTX|3082|0|15890|Q
20210428|ADUS|8226|0|15750|Q
20210428|ADV|40337|0|62932|Q
20210428|ADVM|28291|0|101342|Q
20210428|ADVWW|125|0|125|Q
20210428|ADX|24715|250|64600|Q
20210428|ADXN|451|0|1831|Q
20210428|ADXS|655610|111399|1406011|Q
20210428|AE|3613|0|6477|Q
20210428|AEAC|2800|0|41082|Q
20210428|AEACU|800|0|601836|Q
20210428|AEACW|900|0|3400|Q
20210428|AEB|1912|0|6143|Q
20210428|AEE|31929|0|86713|Q
20210428|AEF|183|0|6724|Q
20210428|AEFC|3420|0|19761|Q
20210428|AEG|66187|3490|138210|Q
20210428|AEGN|59073|308|313424|Q
20210428|AEHL|24984|0|109225|Q
20210428|AEHR|9667|161|34550|Q
20210428|AEI|9527|265|31910|Q
20210428|AEIS|24221|0|39686|Q
20210428|AEL|7806|0|23534|Q
20210428|AELpA|5470|1300|10266|Q
20210428|AELpB|1075|0|3569|Q
20210428|AEM|67646|0|142261|Q
20210428|AEMD|23015|0|37606|Q
20210428|AENZ|106684|10492|139376|Q
20210428|AEO|217703|1412|490625|Q
20210428|AEP|219382|1096|960523|Q
20210428|AEPPL|5352|0|55842|Q
