Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210601|A|226618|439|396079|Q
20210601|AA|1260995|8308|2369666|Q
20210601|AAA|2220|0|4519|Q
20210601|AAAU|68294|5000|87783|Q
20210601|AAC|219051|0|247154|Q
20210601|AAC/U|817|0|68163|Q
20210601|AAC/WS|12157|0|24203|Q
20210601|AACG|2224|7|12183|Q
20210601|AACQ|158619|0|727796|Q
20210601|AACQW|4452|0|13510|Q
20210601|AADR|54|0|859|Q
20210601|AAIC|36685|708|96946|Q
20210601|AAICpB|449|0|498|Q
20210601|AAICpC|1489|980|1491|Q
20210601|AAL|3365435|51967|10961203|Q
20210601|AAMC|179|0|1348|Q
20210601|AAME|12485|0|19814|Q
20210601|AAN|23671|0|65829|Q
20210601|AAOI|54742|2430|175883|Q
20210601|AAON|10441|67|32753|Q
20210601|AAP|213188|1|529519|Q
20210601|AAPL|7575933|48981|20042482|Q
20210601|AAQC/WS|150|0|150|Q
20210601|AAT|97017|200|114855|Q
20210601|AAU|95732|0|430050|Q
20210601|AAWW|43230|518|79542|Q
20210601|AAXJ|30293|0|172646|Q
20210601|AB|61165|510|101879|Q
20210601|ABB|200660|1318|269596|Q
20210601|ABBV|490463|336|1401688|Q
20210601|ABC|97778|0|158242|Q
20210601|ABCB|59785|4900|123380|Q
20210601|ABCL|352598|0|418794|Q
20210601|ABCM|20315|0|74793|Q
20210601|ABEO|196297|0|355575|Q
20210601|ABEQ|1767|0|1769|Q
20210601|ABEV|4427789|31350|7244090|Q
20210601|ABG|14406|0|26575|Q
20210601|ABIO|19983|1709|64502|Q
20210601|ABM|22482|0|52479|Q
20210601|ABMD|38887|0|56722|Q
20210601|ABNB|1203653|45875|3833391|Q
20210601|ABR|598654|1000|1128103|Q
20210601|ABRpA|1656|0|5585|Q
20210601|ABRpB|300|0|2752|Q
20210601|ABRpC|604|0|4597|Q
20210601|ABST|9799|0|17723|Q
20210601|ABT|2150366|31491|7938458|Q
20210601|ABTX|3125|0|8972|Q
20210601|ABUS|97274|0|397786|Q
20210601|AC|5738|0|6871|Q
20210601|ACA|23310|2700|30532|Q
20210601|ACAC|4888|0|38598|Q
20210601|ACACW|434|0|440|Q
20210601|ACAD|109793|535|285605|Q
20210601|ACAHU|4712|0|29000|Q
20210601|ACB|1655507|7259|2730678|Q
20210601|ACBAU|300|0|2260|Q
20210601|ACBAW|282|82|507781|Q
20210601|ACBI|26069|0|37402|Q
20210601|ACC|58553|2|251741|Q
20210601|ACCD|62239|0|112719|Q
20210601|ACCO|54641|0|221061|Q
20210601|ACEL|9640|0|74238|Q
