Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210217|A|497259|400|1173925|Q
20210217|AA|389241|370|1089276|Q
20210217|AAA|24|0|24|Q
20210217|AAAU|74900|0|203510|Q
20210217|AAC/U|13996|0|481753|Q
20210217|AACG|201441|16519|596830|Q
20210217|AACQ|1073500|1135|4145571|Q
20210217|AACQU|62210|0|283296|Q
20210217|AACQW|435873|60317|774783|Q
20210217|AADR|814|0|1752|Q
20210217|AAIC|15482|0|59874|Q
20210217|AAICpC|272|0|1271|Q
20210217|AAL|3988221|109646|12617219|Q
20210217|AAMC|134|0|260|Q
20210217|AAME|39163|0|94404|Q
20210217|AAN|28941|256|84570|Q
20210217|AAOI|83395|20|174577|Q
20210217|AAON|12500|0|58537|Q
20210217|AAP|113014|224|287498|Q
20210217|AAPL|9532537|76362|32149402|Q
20210217|AAT|27172|0|61805|Q
20210217|AAU|885443|12125|1654203|Q
20210217|AAWW|48934|0|165831|Q
20210217|AAXJ|63084|66|287703|Q
20210217|AB|109717|140|222464|Q
20210217|ABB|90014|100|201500|Q
20210217|ABBV|995638|2883|2018025|Q
20210217|ABC|109412|0|172389|Q
20210217|ABCB|33390|0|64682|Q
20210217|ABCL|102118|240|195390|Q
20210217|ABCM|55575|0|208146|Q
20210217|ABEO|2123037|134406|4443936|Q
20210217|ABEQ|5466|0|5466|Q
20210217|ABEV|11661212|2300|12956898|Q
20210217|ABG|33486|0|53178|Q
20210217|ABGI|193637|0|1186517|Q
20210217|ABIO|256166|3340|517099|Q
20210217|ABM|17690|0|26871|Q
20210217|ABMD|29518|4|60301|Q
20210217|ABNB|477540|4203|1281760|Q
20210217|ABR|126657|0|275120|Q
20210217|ABRpB|400|0|500|Q
20210217|ABRpC|26|0|2026|Q
20210217|ABST|8211|0|19803|Q
20210217|ABT|443893|1755|907384|Q
20210217|ABTX|3578|0|4690|Q
20210217|ABUS|360039|8017|707154|Q
20210217|AC|1232|0|1754|Q
20210217|ACA|25754|0|47598|Q
20210217|ACAC|89746|0|171273|Q
20210217|ACACU|2570|0|3269|Q
20210217|ACACW|27856|0|34461|Q
