symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME210401C00005000|179.05|184.57|178.58|173.35|180.00|50|6.65|0.0384|16|16|1|15|1.0000|0.0000|0.0005|-0.0001|0.0000||180.10|16|177.05|30
GME210401P00005000|0.01|0.01|0.01|0.01|0.01|50|0.00|0.0000|223|9203|2|15|0.0000|0.0000|0.0000|-0.0020|0.0000||0.01|1832|0.00|0
GME210401C00010000|180.65|180.65|175.05|203.85|175.05|50|-28.80|-0.1413|1|16|4|5|0.9998|0.0000|0.0011|-0.0203|0.0002||175.10|23|172.05|25
GME210401P00010000|0.01|0.01|0.01|0.01|0.01|50|0.00|0.0000|-1|3596|1|78|0.0000|0.0000|0.0000|-0.0017|0.0000||0.01|574|0.00|0
GME210401C00015000|169.45|174.90|169.45|163.40|174.90|50|11.50|0.0704|10|11|1|6|1.0000|0.0000|0.0016|-0.0031|0.0000||170.15|23|167.00|30
GME210401P00015000|0.02|0.02|0.01|0.01|0.01|50|0.00|0.0000|221|3627|6|70|0.0000|0.0000|0.0000|-0.0017|0.0000||0.01|194|0.00|0
GME210401C00020000||||168.85|168.85|50|0.00|0.0000|1|4|0|0|1.0000|0.0000|0.0022|-0.0026|0.0000||165.15|22|162.10|21
GME210401P00020000|0.02|0.02|0.01|0.02|0.01|50|-0.01|-0.5000|-23|3716|4|208|-0.0001|0.0000|0.0000|-0.0045|0.0001||0.01|94|0.00|0
GME210401C00025000|159.90|159.90|156.85|158.45|156.85|50|-1.60|-0.0101|3|23|1|22|0.9999|0.0000|0.0027|-0.0032|0.0000||160.15|23|157.05|28
GME210401P00025000|0.02|0.02|0.01|0.03|0.01|50|-0.02|-0.6667|36|1559|1|15|-0.0001|0.0000|0.0000|-0.0045|0.0001||0.02|164|0.01|22
GME210401C00030000|151.85|151.85|151.85|163.60|151.85|50|-11.75|-0.0718|1|16|1|2|0.9996|0.0000|0.0033|-0.0169|0.0002||155.15|23|152.05|24
GME210401P00030000|0.03|0.05|0.02|0.08|0.03|50|-0.05|-0.6250|47|1743|1|103|-0.0002|0.0000|0.0000|-0.0103|0.0002||0.02|12|0.01|30
GME210401C00035000||||136.85|136.85|50|0.00|0.0000|1|6|0|0|0.9999|0.0000|0.0038|-0.0052|0.0001||150.15|22|147.10|21
GME210401P00035000|0.06|0.06|0.02|0.06|0.02|50|-0.04|-0.6667|27|1090|14|29|-0.0002|0.0000|0.0000|-0.0103|0.0002||0.04|1|0.02|4
GME210401C00040000|150.75|150.75|142.45|153.50|142.45|50|-11.05|-0.0720|0|24|1|14|0.9997|0.0000|0.0044|-0.0122|0.0002||145.15|57|142.10|21
GME210401P00040000|0.04|0.09|0.04|0.08|0.05|50|-0.03|-0.3750|111|1879|1|103|-0.0005|0.0000|0.0000|-0.0196|0.0003||0.07|19|0.05|36
GME210401C00040500||||144.80|144.80|50|0.00|0.0000|0|25|0|0|0.9997|0.0000|0.0044|-0.0127|0.0002||144.65|54|141.60|24
GME210401P00040500|0.03|0.06|0.03|0.10|0.06|50|-0.04|-0.4000|54|444|1|11|-0.0008|0.0000|0.0000|-0.0319|0.0005||0.07|15|0.05|36
GME210401C00041000|144.05|144.05|144.05|130.70|144.05|50|13.35|0.1021|5|7|3|3|0.9997|0.0000|0.0045|-0.0123|0.0002||144.15|57|141.05|30
GME210401P00041000|0.02|0.08|0.02|0.15|0.07|50|-0.08|-0.5333|10|334|2|16|-0.0011|0.0000|0.0000|-0.0438|0.0007||0.07|1|0.06|12
GME210401C00041500||||128.25|128.25|50|0.00|0.0000|0|6|0|0|0.9998|0.0000|0.0045|-0.0076|0.0001||143.65|55|140.55|30
GME210401P00041500|0.10|0.10|0.08|0.12|0.08|50|-0.04|-0.3333|11|71|10|50|-0.0011|0.0000|0.0000|-0.0438|0.0007||0.07|2|0.06|12
GME210401C00042000|143.05|143.05|143.05|131.35|143.05|50|11.70|0.0891|-3|8|2|5|0.9998|0.0000|0.0046|-0.0064|0.0001||143.15|57|140.05|24
GME210401P00042000|0.05|0.09|0.05|0.14|0.06|50|-0.08|-0.5714|16|75|6|173|-0.0007|0.0000|0.0000|-0.0269|0.0005||0.08|13|0.06|32
GME210401C00042500||||158.25|158.25|50|0.00|0.0000|3|8|0|0|0.9998|0.0000|0.0047|-0.0072|0.0001||142.65|56|139.55|24
GME210401P00042500|0.03|0.08|0.03|0.14|0.08|50|-0.06|-0.4286|-3|94|2|12|-0.0011|0.0000|0.0000|-0.0438|0.0007||0.08|7|0.06|36
GME210401C00043000|136.85|136.85|136.85|123.45|136.85|50|13.40|0.1085|-1|3|1|2|0.9998|0.0000|0.0047|-0.0070|0.0001||142.15|57|139.05|24
GME210401P00043000|0.08|0.11|0.06|0.10|0.07|50|-0.03|-0.3000|14|124|1|114|-0.0009|0.0000|0.0000|-0.0333|0.0006||0.08|1|0.07|9
GME210401C00043500||||144.20|144.20|50|0.00|0.0000|-5|8|0|0|0.9998|0.0000|0.0048|-0.0078|0.0001||141.65|55|138.60|15
GME210401P00043500|0.14|0.14|0.08|0.19|0.08|50|-0.11|-0.5789|4|150|25|31|-0.0008|0.0000|0.0000|-0.0306|0.0005||0.09|30|0.07|12
GME210401C00044000|140.15|140.15|140.15|127.70|140.15|50|12.45|0.0975|-2|33|3|4|0.9998|0.0000|0.0048|-0.0076|0.0001||141.15|58|138.05|24
GME210401P00044000|0.08|0.08|0.08|0.15|0.08|50|-0.07|-0.4667|-7|118|8|8|-0.0012|0.0000|0.0000|-0.0452|0.0007||0.09|23|0.07|36
GME210401C00044500|134.95|141.40|134.95|145.25|141.40|50|-3.85|-0.0265|5|11|4|6|0.9998|0.0000|0.0049|-0.0079|0.0002||140.65|56|137.60|21
GME210401P00044500|0.10|0.13|0.09|0.16|0.09|50|-0.07|-0.4375|14|125|5|24|-0.0007|0.0000|0.0000|-0.0266|0.0005||0.09|8|0.07|36
GME210401C00045000||||149.45|149.45|50|0.00|0.0000|-4|50|0|0|0.9996|0.0000|0.0049|-0.0154|0.0003||140.15|59|137.10|21
GME210401P00045000|0.09|0.13|0.06|0.13|0.08|50|-0.05|-0.3846|120|770|14|265|-0.0010|0.0000|0.0000|-0.0361|0.0006||0.09|6|0.08|12
