symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME210514C00010000|130.19|134.00|130.19|150.90|134.00|16|-16.90|-0.1120|0|0|1|3|0.9990|0.0000|0.0011|-0.0644|0.0005||136.65|16|134.30|16
GME210514P00010000|0.01|0.01|0.01|0.01|0.01|16|0.00|0.0000|12|509|10|26|-0.0003|0.0000|0.0000|-0.0192|0.0002||0.01|23|0.00|0
GME210514C00020000||||131.15|131.15|15|0.00|0.0000|0|0|0|0|1.0000|0.0000|0.0022|0.0000|0.0000||126.65|16|124.10|16
GME210514P00020000|0.02|0.02|0.01|0.02|0.02|15|0.00|0.0000|96|174|8|67|-0.0006|0.0000|0.0000|-0.0254|0.0003||0.02|20|0.01|8
GME210514C00030000|115.35|115.35|115.35|127.75|115.35|14|-12.40|-0.0971|1|2|1|1|1.0000|0.0000|0.0033|-0.0001|0.0000||116.65|28|114.55|16
GME210514P00030000|0.02|0.02|0.01|0.02|0.02|14|0.00|0.0000|195|429|4|51|-0.0008|0.0000|0.0000|-0.0286|0.0004||0.02|23|0.01|19
GME210514C00040000|99.85|99.85|96.80|122.50|96.80|13|-25.70|-0.2098|0|0|1|7|0.9976|0.0001|0.0043|-0.0693|0.0012||106.65|28|104.55|21
GME210514P00040000|0.09|0.25|0.01|0.03|0.02|13|-0.01|-0.3333|143|611|5|91|-0.0012|0.0001|0.0000|-0.0325|0.0006||0.02|46|0.01|14
GME210514C00050000||||94.90|94.90|12|0.00|0.0000|61|67|0|0|0.9919|0.0003|0.0053|-0.1991|0.0034||96.65|28|94.20|28
GME210514P00050000|0.03|0.04|0.01|0.05|0.02|12|-0.03|-0.6000|156|580|6|204|-0.0026|0.0001|0.0000|-0.0606|0.0012||0.03|90|0.01|20
