Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210412|A|89103|1528|294080|B,Q,N
20210412|AA|1153291|11815|1822347|B,Q,N
20210412|AAAU|74600|0|133824|Q,N
20210412|AAC|1733|0|5222|B,Q,N
20210412|AAC/U|4103|3200|13623|Q
20210412|AAC/WS|1920|0|29175|Q,N
20210412|AACG|25307|0|74380|B,Q,N
20210412|AACQ|52895|200|178793|B,Q,N
20210412|AACQU|885|0|1085|N
20210412|AACQW|21065|0|43671|Q,N
20210412|AAIC|26371|100|42947|Q,N
20210412|AAICpC|1522|0|1772|Q
20210412|AAL|5009411|116160|11594515|B,Q,N
20210412|AAMC|185|0|1414|Q,N
20210412|AAME|28711|0|62838|B,Q,N
20210412|AAN|25143|0|40267|B,Q,N
20210412|AAOI|44257|0|111174|Q,N
20210412|AAON|8448|0|28279|Q,N
20210412|AAP|73897|398|118649|B,Q,N
20210412|AAPL|15758479|122537|40221986|B,Q,N
20210412|AAQC/U|11734|0|70601|Q
20210412|AAT|11594|0|16278|Q,N
20210412|AAU|529698|24790|1058915|B,Q,N
20210412|AAWW|37892|0|80906|B,Q,N
20210412|AAXJ|48341|0|314617|B,Q,N
20210412|AB|35107|0|136552|B,Q,N
20210412|ABB|81974|352|214957|Q,N
20210412|ABBV|951539|10476|2033662|B,Q,N
20210412|ABC|113052|842|381545|B,Q,N
20210412|ABCB|27073|61|86961|Q,N
20210412|ABCL|368383|1343|575218|B,Q,N
20210412|ABCM|31159|0|53635|Q,N
20210412|ABEO|344958|16400|622454|B,Q,N
20210412|ABEQ|422|0|426|Q,N
20210412|ABEV|1400285|4300|2405428|B,Q,N
20210412|ABG|28465|0|76071|Q,N
20210412|ABGI|1501|0|3924|Q,N
20210412|ABIO|52984|187|124473|Q,N
20210412|ABM|34050|0|84238|B,Q,N
20210412|ABMD|19634|0|34802|B,Q,N
20210412|ABNB|640230|1582|970681|B,Q,N
20210412|ABR|204060|17623|514292|B,Q,N
20210412|ABRpA|200|0|200|Q
20210412|ABRpC|249|0|530|Q,N
20210412|ABST|16651|0|27525|Q,N
20210412|ABT|422773|4673|768534|B,Q,N
20210412|ABTX|7726|0|15665|B,Q,N
20210412|ABUS|321736|1791|461852|B,Q,N
20210412|AC|434|0|1939|Q,N
20210412|ACA|39177|0|57527|B,Q,N
20210412|ACAC|10879|0|158241|B,Q,N
20210412|ACACW|1000|0|1500|Q
20210412|ACAD|164311|1195|663733|B,Q,N
20210412|ACAHU|1300|0|18500|Q
20210412|ACB|2908648|41134|4988017|B,Q,N
