Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210723|A|218251|589|725863|B,Q,N
20210723|AA|1097101|340|2313577|B,Q,N
20210723|AAAU|41646|0|51901|Q,N
20210723|AAC|674|0|4540|B,Q
20210723|AACG|751548|14546|1386511|B,Q,N
20210723|AADR|8337|8300|9323|Q
20210723|AAIC|22368|0|185073|B,Q,N
20210723|AAICpC|17|0|217|Q
20210723|AAIN|5001|0|6991|Q,N
20210723|AAL|5706134|68562|12277699|B,Q,N
20210723|AAMC|3|0|56|N
20210723|AAME|9926|0|29145|B,Q,N
20210723|AAN|23059|0|120519|B,Q,N
20210723|AAOI|27999|900|149424|B,Q,N
20210723|AAON|11373|0|29770|B,Q,N
20210723|AAP|51230|55|94327|B,Q,N
20210723|AAPL|12210676|98296|37418109|B,Q,N
20210723|AAT|41780|100|131478|Q,N
20210723|AATC|11760|0|26565|Q,N
20210723|AAU|178729|0|345934|B,Q,N
20210723|AAWW|73702|0|94281|B,Q,N
20210723|AAXJ|153584|3344|312653|B,Q,N
20210723|AB|55856|0|82624|Q,N
20210723|ABB|177885|3728|418196|B,Q,N
20210723|ABBV|473695|2053|1272261|B,Q,N
20210723|ABC|161105|800|307728|B,Q,N
20210723|ABCB|59974|600|84527|B,Q,N
20210723|ABCL|303896|301|636481|B,Q,N
20210723|ABCM|7227|0|21356|Q,N
20210723|ABEO|174744|10|304428|B,Q,N
20210723|ABEQ|183|0|366|Q
20210723|ABEV|2915584|37030|4674904|B,Q,N
20210723|ABG|6110|0|14498|Q,N
20210723|ABIO|12016|0|42171|Q,N
20210723|ABM|41233|0|80208|Q,N
20210723|ABMD|23941|50|31964|B,Q,N
20210723|ABNB|390183|2433|1126293|B,Q,N
20210723|ABOS|9476|0|46126|Q,N
20210723|ABR|113059|0|231324|Q,N
20210723|ABRpD|9742|0|17692|Q,N
20210723|ABSI|145541|0|335974|B,Q,N
20210723|ABST|2270|0|4997|Q,N
20210723|ABT|554968|5037|1084558|B,Q,N
20210723|ABTX|2660|0|11623|Q,N
20210723|ABUS|112851|942|307239|B,Q,N
20210723|AC|2794|0|4941|Q,N
