Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210323|A|92456|6792|447811|B,Q,N
20210323|AA|1674044|10210|3211671|B,Q,N
20210323|AAA|5001|0|10051|Q,N
20210323|AAAU|13736|0|46067|Q,N
20210323|AAC/U|20176|325|157076|Q,N
20210323|AACG|189041|7150|383548|B,Q,N
20210323|AACQ|175687|0|655306|B,Q,N
20210323|AACQU|10|0|1436|Q
20210323|AACQW|55181|574|145856|Q,N
20210323|AADR|296|22|1550|Q
20210323|AAIC|59410|259|78017|Q,N
20210323|AAICpB|91|0|91|Q,N
20210323|AAICpC|5843|0|10659|Q,N
20210323|AAL|9514631|69465|24427755|B,Q,N
20210323|AAMC|4268|200|19830|B,Q,N
20210323|AAME|837706|34063|1534937|B,Q,N
20210323|AAN|22543|0|39928|B,Q,N
20210323|AAOI|103130|400|187719|Q,N
20210323|AAON|12418|0|28749|Q,N
20210323|AAP|47938|1201|239409|Q,N
20210323|AAPL|17805650|119880|45643362|B,Q,N
20210323|AAQC/U|2607|0|123345|Q,N
20210323|AAT|14929|0|41055|Q,N
20210323|AAU|1273089|15266|2407268|B,Q,N
20210323|AAWW|100619|608|151969|B,Q,N
20210323|AAXJ|57595|0|346720|Q,N
20210323|AB|130106|5700|252398|B,Q,N
20210323|ABB|163446|5269|952918|Q,N
20210323|ABBV|730845|6383|2069931|B,Q,N
20210323|ABC|69976|0|226550|B,Q,N
20210323|ABCB|122755|1|169823|B,Q,N
20210323|ABCL|215964|0|277447|B,Q,N
20210323|ABCM|33286|0|43521|B,Q,N
20210323|ABEO|282977|3616|744541|B,Q,N
20210323|ABEQ|7436|0|7436|Q
20210323|ABEV|2366538|6430|4159946|B,Q,N
20210323|ABG|25678|0|38406|Q,N
20210323|ABGI|2028|0|7114|Q,N
20210323|ABIO|91069|560|341672|B,Q,N
20210323|ABM|102533|403|255080|B,Q,N
20210323|ABMD|39393|0|78855|Q,N
20210323|ABNB|785012|4252|1481566|B,Q,N
20210323|ABR|181229|0|362364|B,Q,N
20210323|ABRpA|356|0|796|Q
20210323|ABRpC|1176|76|1456|Q
20210323|ABST|6216|0|19882|Q,N
20210323|ABT|366782|1093|1232904|B,Q,N
20210323|ABTX|3016|18|10546|Q,N
20210323|ABUS|242809|7463|476876|Q,N
20210323|AC|2690|0|10123|Q,N
20210323|ACA|35165|0|106866|B,Q,N
20210323|ACAC|16318|0|61205|B,Q,N
20210323|ACACW|8561|5|20662|Q,N
20210323|ACAD|239157|1187|771026|B,Q,N
20210323|ACAHU|21|0|5119|N
20210323|ACB|1567884|10831|4137850|B,Q,N
20210323|ACBI|16975|0|26906|Q,N
20210323|ACC|67638|14|116367|B,Q,N
20210323|ACCD|62400|300|175803|B,Q,N
20210323|ACCO|108663|0|151919|Q,N
