Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210304|A|141887|417|606918|B,Q,N
20210304|AA|2008357|23198|4023633|B,Q,N
20210304|AAA|115|0|117|Q,N
20210304|AAAU|158289|0|273993|Q,N
20210304|AAC/U|77990|6156|600492|Q,N
20210304|AACG|15509|2772|87045|Q,N
20210304|AACQ|618749|1519|3359647|B,Q,N
20210304|AACQU|10880|0|17569|B,Q,N
20210304|AACQW|226913|22057|342154|Q,N
20210304|AADR|415|0|1922|Q,N
20210304|AAIC|45922|0|101704|Q,N
20210304|AAICpB|220|0|270|Q
20210304|AAICpC|1448|0|2848|Q,N
20210304|AAL|8503850|73586|23571417|B,Q,N
20210304|AAMC|8741|0|22068|B,Q,N
20210304|AAME|18234|379|59873|Q,N
20210304|AAN|43888|700|278568|B,Q,N
20210304|AAOI|140852|100|455197|B,Q,N
20210304|AAON|27152|0|52578|Q,N
20210304|AAP|104449|0|183780|B,Q,N
20210304|AAPL|26235333|144039|63347760|B,Q,N
20210304|AAT|51549|486|85413|B,Q,N
20210304|AAU|890754|41255|1878346|B,Q,N
20210304|AAWW|254552|0|301234|Q,N
20210304|AAXJ|68604|1681|347169|B,Q,N
20210304|AB|204785|0|400902|B,Q,N
20210304|ABB|502155|1057|755325|B,Q,N
20210304|ABBV|823396|9678|2000097|B,Q,N
20210304|ABC|122310|0|228516|Q,N
20210304|ABCB|39981|178|105492|B,Q,N
20210304|ABCL|735786|16739|1010092|B,Q,N
20210304|ABCM|15441|0|21773|Q,N
20210304|ABEO|500016|21392|1725023|B,Q,N
20210304|ABEQ|5990|0|6041|Q,N
20210304|ABEV|13065912|10761|16221840|B,Q,N
20210304|ABG|16784|0|32047|B,Q,N
20210304|ABGI|14725|0|297378|Q,N
20210304|ABIO|360464|3648|844387|B,Q,N
20210304|ABM|54419|0|77853|B,Q,N
20210304|ABMD|67483|0|115325|Q,N
20210304|ABNB|1830127|4866|4078072|B,Q,N
20210304|ABR|192485|15|660855|B,Q,N
20210304|ABRpC|1001|0|1804|Q,N
20210304|ABST|7938|0|12026|B,Q,N
20210304|ABT|674656|9460|1776184|B,Q,N
20210304|ABTX|6382|480|29856|Q,N
20210304|ABUS|1110914|54941|2150332|B,Q,N
20210304|AC|6550|0|12102|Q,N
20210304|ACA|19316|0|35091|B,Q,N
20210304|ACAC|86286|0|187159|B,Q,N
20210304|ACACU|2350|0|4161|Q,N
20210304|ACACW|29882|8800|94302|Q,N
20210304|ACAD|127295|0|349170|B,Q,N
20210304|ACAHU|396331|500|2629281|Q,N
20210304|ACB|1720664|22856|6092641|B,Q,N
20210304|ACBI|9637|300|19423|B,Q,N
20210304|ACC|88291|0|411663|B,Q,N
20210304|ACCD|177184|2805|391531|B,Q,N
20210304|ACCO|44894|0|116677|Q,N
20210304|ACEL|32050|0|59514|B,Q,N
20210304|ACER|62498|1170|193223|B,Q,N
20210304|ACES|51036|0|149925|Q,N
20210304|ACET|30794|394|50037|Q,N
20210304|ACEV|224695|1917|759254|B,Q,N
20210304|ACEVU|822|312|1996|Q,N
20210304|ACEVW|62544|4270|133324|Q,N
20210304|ACGL|281641|0|1966756|B,Q,N
20210304|ACGLO|2476|0|6129|Q,N
20210304|ACGLP|5894|0|11147|Q,N
20210304|ACH|21158|1750|87518|B,Q,N
20210304|ACHC|78689|0|164556|Q,N
20210304|ACHV|33115|747|71968|Q,N
20210304|ACI|778177|2001|1311531|B,Q,N
20210304|ACIC|1624681|34518|3562282|B,Q,N
20210304|ACIC/U|1539|433|14858|Q,N
20210304|ACIC/WS|249422|1812|379380|Q,N
20210304|ACII/U|23485|0|142940|Q,N
20210304|ACIO|9228|0|20228|Q,N
20210304|ACIU|70465|760|214691|B,Q,N
20210304|ACIW|74581|0|162943|B,Q,N
20210304|ACKIT|10040|0|25878|Q,N
20210304|ACKIU|1063|0|9503|Q
20210304|ACKIW|23461|0|49989|Q,N
20210304|ACLS|58013|100|129494|B,Q,N
20210304|ACM|114191|0|169478|Q,N
20210304|ACMR|112571|1466|176863|B,Q,N
20210304|ACN|258056|18|531719|B,Q,N
20210304|ACNB|3623|0|5963|Q,N
20210304|ACND|385574|10514|1191681|B,Q,N
20210304|ACND/U|554|0|4662|Q,N
20210304|ACND/WS|40752|13508|297547|Q,N
20210304|ACOR|195202|14414|286934|B,Q,N
20210304|ACP|17319|900|55750|Q,N
20210304|ACR|29234|0|46787|Q,N
20210304|ACRE|139821|600|228157|B,Q,N
20210304|ACRS|72989|100|144821|Q,N
20210304|ACRX|1058051|19792|2350527|B,Q,N
20210304|ACRpC|2349|0|3898|Q,N
20210304|ACSG|5|0|5|Q
20210304|ACSI|16|0|54|Q
20210304|ACST|10379651|590552|19174635|B,Q,N
20210304|ACTC|541038|15792|1743184|B,Q,N
20210304|ACTCU|5026|40|9287|Q,N
20210304|ACTCW|124859|6462|237901|Q,N
20210304|ACTG|208372|3872|747127|B,Q,N
20210304|ACTV|663|0|879|Q,N
20210304|ACU|6593|0|12409|Q,N
20210304|ACV|16426|1|47948|B,Q,N
20210304|ACVF|1073|0|1284|Q,N
20210304|ACWF|2530|0|4065|Q,N
20210304|ACWI|419999|3081|1336496|B,Q,N
20210304|ACWV|41756|14639|109489|B,Q,N
20210304|ACWX|145194|2031|178612|Q,N
20210304|ACY|25580|1488|89927|B,Q,N
20210304|ADAG|19561|0|38742|B,Q,N
20210304|ADAP|120516|2496|475433|B,Q,N
20210304|ADBE|421376|1283|1246511|B,Q,N
20210304|ADC|117397|0|460521|B,Q,N
20210304|ADCT|78641|900|144661|B,Q,N
20210304|ADERU|12468|0|47537|Q,N
20210304|ADES|30030|821|67052|B,Q,N
20210304|ADEX|130670|0|135862|Q,N
20210304|ADEX/U|10445|100|80006|Q,N
20210304|ADEX/WS|9200|0|17054|Q
20210304|ADFI|22|0|22|Q
20210304|ADI|725351|124|1326774|B,Q,N
20210304|ADIL|186350|12139|530078|B,Q,N
20210304|ADILW|11|0|11|N
20210304|ADM|286622|4167|962044|B,Q,N
20210304|ADMA|369335|33091|1681131|B,Q,N
20210304|ADME|9177|0|25538|Q,N
20210304|ADMP|3417300|184400|6043876|B,Q,N
20210304|ADMS|155890|2600|760499|Q,N
20210304|ADN|149623|9042|336858|B,Q,N
20210304|ADNT|101107|0|328377|Q,N
20210304|ADNWW|185184|14299|348067|Q,N
20210304|ADOC|1165|0|14276|Q
20210304|ADOCR|50456|0|66746|Q,N
20210304|ADOCW|33615|60|53447|Q,N
20210304|ADP|236051|0|403747|B,Q,N
20210304|ADPT|213527|2801|656497|B,Q,N
20210304|ADRA/U|2560|0|65106|Q,N
20210304|ADRE|21083|900|50988|Q,N
20210304|ADS|172919|262|260338|B,Q,N
20210304|ADSK|247799|376|454427|B,Q,N
20210304|ADT|585928|4078|2074396|B,Q,N
20210304|ADTN|22950|30|44188|Q,N
20210304|ADTX|106574|2299|319792|B,Q,N
20210304|ADUS|13366|0|22620|Q,N
20210304|ADV|180483|97449|270270|B,Q,N
20210304|ADVM|139142|127|440992|B,Q,N
20210304|ADVWW|339|0|639|Q,N
20210304|ADX|52214|500|108031|B,Q,N
20210304|ADXN|2948|91|11395|Q,N
20210304|ADXS|3982016|209647|8165207|B,Q,N
20210304|AE|5404|0|7182|Q,N
20210304|AEACU|7593|0|52716|Q,N
20210304|AEB|2260|0|3102|Q,N
20210304|AEE|217944|510|314564|Q,N
20210304|AEF|9907|0|14196|Q,N
20210304|AEFC|30934|600|40000|Q,N
20210304|AEG|268105|33369|500858|Q,N
20210304|AEGN|13686|237|219108|B,Q,N
20210304|AEHL|33833|227|159392|B,Q,N
20210304|AEHR|243810|11607|508142|B,Q,N
20210304|AEI|77650|3036|187673|B,Q,N
20210304|AEIS|107287|0|137889|B,Q,N
20210304|AEL|58586|1|152424|B,Q,N
20210304|AELpA|5736|0|7808|Q,N
20210304|AELpB|4098|936|8280|Q,N
20210304|AEM|167532|495|342516|B,Q,N
20210304|AEMD|62855|1451|303066|B,Q,N
20210304|AENZ|2251|126|7428|Q,N
20210304|AEO|2062022|2186|4029947|B,Q,N
20210304|AEP|732140|8564|1109666|B,Q,N
20210304|AEPPL|5878|1630|11802|Q,N
20210304|AEPPZ|3528|350|54088|Q,N
20210304|AER|351691|300|840121|B,Q,N
20210304|AERI|535161|1256|705918|B,Q,N
20210304|AES|4692457|5955|6731547|B,Q,N
20210304|AESE|26332339|188113|53036537|B,Q,N
20210304|AESR|16|0|552|Q
20210304|AEY|13775|44|74854|Q,N
20210304|AEYE|70736|4170|124846|B,Q,N
20210304|AEZS|2088519|98249|4813490|B,Q,N
20210304|AFB|5669|0|17839|Q,N
20210304|AFBI|2384|0|9000|B,Q
20210304|AFC|2200|0|7322|Q
20210304|AFG|60193|78|175608|Q,N
20210304|AFGB|2868|0|6840|Q,N
20210304|AFGC|2628|0|3600|Q,N
20210304|AFGD|3928|1000|7424|Q
20210304|AFGE|1901|300|4302|Q,N
20210304|AFI|165694|7795|508094|B,Q,N
20210304|AFIB|52371|8112|149605|B,Q,N
20210304|AFIF|878|0|386603|Q
20210304|AFIN|134609|2015|255267|Q,N
20210304|AFINO|4254|0|13332|Q,N
20210304|AFINP|1387|0|5811|Q
20210304|AFK|3102|0|7257|B,Q,N
20210304|AFL|366788|1638|1140124|B,Q,N
20210304|AFLG|238|0|264|Q,N
20210304|AFMD|185987|7040|800218|Q,N
20210304|AFRM|1273264|35232|2016476|B,Q,N
20210304|AFT|22682|500|36775|B,Q,N
20210304|AFTY|403|0|2055|Q
20210304|AFYA|38544|0|133700|Q,N
20210304|AG|817078|12656|2947970|B,Q,N
20210304|AGAC/U|66905|0|265550|Q,N
20210304|AGBA|402|0|628|Q
20210304|AGBAR|7876|0|9498|Q,N
20210304|AGBAW|903|100|3904|Q
20210304|AGC|56058|1210|130166|B,Q,N
20210304|AGCB|91680|100|262051|B,Q,N
20210304|AGCO|77619|119|246287|B,Q,N
20210304|AGCUU|4003|325|11157|Q,N
20210304|AGCWW|28438|200|37459|Q,N
20210304|AGD|6241|0|9110|Q,N
20210304|AGE|97222|4324|202428|B,Q,N
20210304|AGEN|816982|23838|1595081|Q,N
20210304|AGFS|21165|5769|87324|Q,N
20210304|AGFY|76859|2759|231293|B,Q,N
20210304|AGG|805569|2497|2147366|B,Q,N
20210304|AGGY|12366|0|75470|Q,N
20210304|AGI|549022|5642|1509616|B,Q,N
20210304|AGIO|202990|221|227238|B,Q,N
20210304|AGLE|29377|19|63776|Q,N
20210304|AGM|7751|0|23930|B,Q,N
20210304|AGM/A|1|0|1|N
20210304|AGMH|2|0|38|Q,N
20210304|AGMpC|850|0|1150|Q,N
20210304|AGMpD|2066|0|3293|Q,N
20210304|AGMpE|2735|0|2935|Q
20210304|AGMpF|9587|0|22292|Q,N
20210304|AGNC|2592483|1732|4487993|B,Q,N
20210304|AGNCM|4527|647|7892|Q,N
20210304|AGNCN|4734|884|10547|Q,N
20210304|AGNCO|12316|0|23720|B,Q,N
20210304|AGNCP|4037|200|9445|Q,N
20210304|AGO|44653|5|178392|B,Q,N
