symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME220128C00040000|50.50|50.50|50.50|68.00|50.50|7|-17.50|-0.2574|2|2|1|1|0.9763|0.0015|0.0018|-0.2219|0.0051||50.50|12|46.00|18
GME220128P00040000|0.08|0.43|0.08|0.15|0.42|7|0.27|1.8000|1349|2717|5|1930|-0.0237|0.0014|-0.0003|-0.2201|0.0052||0.44|25|0.41|1
GME220128C00050000||||||6||||0|0|0|0.9508|0.0031|0.0029|-0.3709|0.0094||40.85|34|37.15|33
GME220128P00050000|0.31|0.83|0.29|0.30|0.82|6|0.52|1.7333|712|2020|4|1279|-0.0492|0.0031|-0.0006|-0.3694|0.0094||0.85|19|0.78|20
GME220128C00060000||||||5||||0|0|0|0.9028|0.0060|0.0038|-0.5770|0.0159||31.50|30|27.75|19
GME220128P00060000|0.43|1.53|0.30|0.44|1.49|5|1.05|2.3864|502|765|1|3560|-0.0968|0.0059|-0.0012|-0.5752|0.0159||1.54|15|1.49|10
GME220128C00070000||||36.15|36.15|4|||0|1|0|0|0.8204|0.0105|0.0043|-0.7988|0.0244||21.75|43|19.05|18
GME220128P00070000|1.20|2.80|0.85|0.90|2.78|4|1.88|2.0889|3969|4282|10|1854|-0.1798|0.0105|-0.0022|-0.7981|0.0244||2.84|10|2.70|20
GME220128C00075000|16.00|16.00|16.00|35.00|16.00|3|-19.00|-0.5429|1|7|1|3|0.7598|0.0134|0.0044|-0.9000|0.0290||16.85|50|15.60|17
GME220128P00075000|1.50|3.90|1.17|1.13|3.90|3|2.77|2.4513|134|770|1|1342|-0.2399|0.0134|-0.0029|-0.8989|0.0290||3.95|6|3.70|44
GME220128C00080000|23.00|23.00|12.30|28.51|12.30|2|-16.21|-0.5686|22|23|2|53|0.6819|0.0164|0.0044|-0.9859|0.0332||13.15|60|11.85|35
GME220128P00080000|2.14|5.40|1.51|1.59|5.31|2|3.72|2.3396|2709|3640|5|2900|-0.3168|0.0163|-0.0039|-0.9848|0.0332||5.35|15|5.20|1
GME220128C00085000|14.64|14.64|9.13|24.06|9.25|1|-14.81|-0.6155|2|6|1|35|0.5921|0.0185|0.0040|-1.0398|0.0362||9.45|31|8.90|20
GME220128P00085000|2.89|7.30|2.20|2.00|7.25|1|5.25|2.6250|1388|1513|2|2883|-0.4074|0.0185|-0.0051|-1.0389|0.0362||7.25|10|6.95|18
GME220128C00090000|12.35|16.00|6.55|20.85|6.71|1|-14.14|-0.6782|46|52|1|608|0.4947|0.0195|0.0036|-1.0428|0.0372||6.80|20|6.50|1
GME220128P00090000|4.00|9.65|3.14|2.88|9.45|1|6.57|2.2813|946|1713|1|2672|-0.5047|0.0195|-0.0065|-1.0419|0.0372||9.80|13|9.40|23
GME220128C00095000|10.92|11.05|4.70|15.75|5.00|2|-10.75|-0.6825|145|204|4|689|0.4016|0.0191|0.0030|-0.9891|0.0360||4.90|31|4.60|30
GME220128P00095000|5.70|12.75|4.35|3.85|12.53|2|8.68|2.2545|97|348|100|2180|-0.5966|0.0191|-0.0078|-0.9901|0.0361||13.00|12|12.50|24
GME220128C00098000|9.10|10.30|3.85|13.60|3.90|3|-9.70|-0.7132|54|54|1|162|0.3508|0.0184|0.0027|-0.9358|0.0345||4.05|31|3.75|64
