Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210512|A|34965|0|42503|N
20210512|AA|384452|0|591494|N
20210512|AAA|133|0|402|N
20210512|AAAU|10398|0|12736|N
20210512|AACG|2759|0|6628|N
20210512|AACQ|3195|0|15716|N
20210512|AACQW|1052|2|12647|N
20210512|AADR|5|0|10|N
20210512|AAIC|12729|0|14867|N
20210512|AAL|2271747|99|4480334|N
20210512|AAME|228|0|5877|N
20210512|AAN|2650|0|20149|N
20210512|AAOI|13147|0|36246|N
20210512|AAON|259|0|804|N
20210512|AAP|3329|0|5175|N
20210512|AAPL|5128754|465|10000367|N
20210512|AAQC/WS|5000|0|5000|N
20210512|AAT|1190|0|1868|N
20210512|AAU|41943|0|106545|N
20210512|AAWW|1816|3|7120|N
20210512|AAXJ|2446|0|8837|N
20210512|AB|7772|0|35975|N
20210512|ABB|13447|0|20773|N
20210512|ABBV|68763|0|244803|N
20210512|ABC|2543|1|9665|N
20210512|ABCB|1038|0|1864|N
20210512|ABCL|18851|0|33867|N
20210512|ABCM|3621|0|5402|N
20210512|ABEO|31183|0|187119|N
20210512|ABEV|334697|0|1241086|N
20210512|ABG|7652|0|8314|N
20210512|ABIO|43529|0|162039|N
20210512|ABM|447|0|3437|N
20210512|ABMD|1711|0|4854|N
20210512|ABNB|160988|0|334676|N
20210512|ABR|114472|0|212342|N
20210512|ABST|3367|0|6046|N
20210512|ABT|37979|0|92853|N
20210512|ABTX|134|0|137|N
20210512|ABUS|14035|0|55582|N
20210512|AC|100|0|523|N
20210512|ACA|1191|0|2206|N
20210512|ACAD|24353|227|91036|N
20210512|ACB|394375|0|650661|N
20210512|ACBI|314|0|1153|N
20210512|ACC|3828|0|12657|N
20210512|ACCD|1817|0|16601|N
20210512|ACCO|11512|0|42443|N
20210512|ACEL|1406|0|4192|N
20210512|ACER|3324|0|8897|N
20210512|ACES|1301|0|9075|N
20210512|ACET|308|0|1167|N
20210512|ACEV|7261|0|29141|N
20210512|ACGL|7100|0|25889|N
20210512|ACGLO|15|0|39|N
20210512|ACGLP|238|0|413|N
20210512|ACH|2324|0|9685|N
20210512|ACHC|924|0|8636|N
20210512|ACHL|875|0|1005|N
20210512|ACHV|3077|0|3581|N
20210512|ACI|58569|0|77247|N
20210512|ACIC|4782|0|25008|N
20210512|ACIC/U|390|0|590|N
20210512|ACIC/WS|1916|0|10987|N
20210512|ACIO|745|0|1372|N
20210512|ACIU|903|0|3469|N
20210512|ACIW|14991|0|23057|N
20210512|ACKIW|2900|0|2900|N
20210512|ACLS|1325|0|5519|N
20210512|ACM|6443|0|13554|N
20210512|ACMR|2108|0|18944|N
20210512|ACN|7957|0|29229|N
20210512|ACNB|333|0|1133|N
20210512|ACND|900|0|2430|N
20210512|ACOR|1917|0|10923|N
20210512|ACP|12507|0|75213|N
20210512|ACR|773|0|2811|N
20210512|ACRE|16178|0|33246|N
20210512|ACRS|3665|0|11204|N
20210512|ACRX|89938|0|219155|N
20210512|ACRpC|33|0|4582|N
20210512|ACSG|1|0|1|N
20210512|ACST|365325|202|1322528|N
20210512|ACTC|103537|0|232969|N
20210512|ACTCW|13125|0|24314|N
20210512|ACTG|27511|0|38168|N
20210512|ACTV|457|0|457|N
20210512|ACU|577|0|1456|N
20210512|ACV|590|0|1723|N
20210512|ACVA|13784|205|84313|N
20210512|ACVF|172|0|236|N
20210512|ACWF|459|0|693|N
20210512|ACWI|4642|0|9317|N
20210512|ACWV|1660|0|6634|N
20210512|ACWX|6278|0|9718|N
20210512|ACY|23566|0|26705|N
20210512|ADAG|259|0|1050|N
20210512|ADAP|29622|0|38798|N
20210512|ADBE|20080|0|44228|N
20210512|ADC|1876|0|5377|N
20210512|ADCT|3601|114|10201|N
20210512|ADER|100|0|100|N
20210512|ADERW|700|0|800|N
20210512|ADES|5164|0|27733|N
20210512|ADFI|3|0|4|N
20210512|ADI|11486|2|28766|N
20210512|ADIL|3656|0|4433|N
20210512|ADM|18796|0|42698|N
20210512|ADMA|169353|0|481572|N
20210512|ADME|1621|0|2437|N
20210512|ADMP|384658|37|657982|N
20210512|ADMS|7473|0|23242|N
20210512|ADN|1065|0|10291|N
20210512|ADNT|4770|1|8215|N
20210512|ADNWW|1010|0|19367|N
20210512|ADOCR|204|0|204|N
20210512|ADOCW|1923|0|2761|N
20210512|ADP|6781|6|13175|N
20210512|ADPT|11009|0|28177|N
20210512|ADRE|103|0|837|N
20210512|ADS|3812|0|16730|N
20210512|ADSK|4711|11|13497|N
20210512|ADT|146111|0|247367|N
20210512|ADTN|2855|0|24827|N
20210512|ADTX|5657|0|17649|N
20210512|ADUS|29|1|323|N
20210512|ADV|1352|0|4867|N
20210512|ADVM|56654|0|560397|N
20210512|ADX|9432|0|14340|N
20210512|ADXS|527942|0|1070394|N
20210512|AE|758|0|968|N
