Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210119|A|7585|0|16848|N
20210119|AA|130352|0|490313|N
20210119|AAA|80|0|90|N
20210119|AAAU|11382|0|34774|N
20210119|AACG|273|0|1638|N
20210119|AACQ|102093|0|226753|N
20210119|AACQW|22030|0|25527|N
20210119|AADR|8|0|153|N
20210119|AAIC|9748|0|24722|N
20210119|AAICpC|263|0|310|N
20210119|AAL|2608522|0|7154066|N
20210119|AAMC|18|0|18|N
20210119|AAME|281|0|2351|N
20210119|AAN|1895|0|4134|N
20210119|AAOI|18445|0|59582|N
20210119|AAON|690|0|4986|N
20210119|AAP|3101|0|5234|N
20210119|AAPL|4874320|0|11189793|N
20210119|AAT|463|0|1261|N
20210119|AAU|193973|747|449422|N
20210119|AAWW|4619|0|14594|N
20210119|AAXJ|10674|0|19942|N
20210119|AAXN|19993|0|28161|N
20210119|AB|20781|0|38268|N
20210119|ABB|10451|0|22532|N
20210119|ABBV|108503|0|230392|N
20210119|ABC|38595|0|45381|N
20210119|ABCB|2060|0|6274|N
20210119|ABCL|23878|0|56560|N
20210119|ABCM|373|0|2473|N
20210119|ABEO|290957|0|684385|N
20210119|ABEQ|1108|0|2951|N
20210119|ABEV|794407|0|1516501|N
20210119|ABG|280|36|1446|N
20210119|ABIO|89099|0|151371|N
20210119|ABM|1731|0|6167|N
20210119|ABMD|3500|0|5702|N
20210119|ABNB|309613|0|668663|N
20210119|ABR|40201|0|96060|N
20210119|ABRpB|42|0|42|N
20210119|ABST|2919|0|3521|N
20210119|ABT|36266|0|126050|N
20210119|ABTX|402|0|1985|N
20210119|ABUS|86859|0|292894|N
20210119|AC|3|0|255|N
20210119|ACA|687|0|1373|N
20210119|ACAC|6179|0|13135|N
20210119|ACACW|500|0|3150|N
20210119|ACAD|7172|0|25692|N
20210119|ACAM|322911|100|592042|N
20210119|ACAMU|320|0|321|N
20210119|ACAMW|32257|0|44576|N
20210119|ACB|1425171|0|3635737|N
20210119|ACBI|277|0|725|N
20210119|ACC|1984|4|5615|N
20210119|ACCD|17008|0|41755|N
20210119|ACCO|4041|0|7888|N
20210119|ACEL|1607|0|5065|N
20210119|ACER|445377|10684|906205|N
20210119|ACES|10460|0|24698|N
20210119|ACET|1693|0|4020|N
20210119|ACEV|82250|0|138015|N
20210119|ACEVU|165|0|166|N
20210119|ACEVW|76500|0|95640|N
20210119|ACGL|14180|34|71442|N
20210119|ACGLO|226|0|639|N
20210119|ACGLP|737|0|1089|N
20210119|ACH|2822|0|6453|N
20210119|ACHC|976|0|3806|N
20210119|ACHV|15750|0|31296|N
20210119|ACI|28265|0|117018|N
20210119|ACIA|1818|11|18930|N
20210119|ACIC|9969|0|15181|N
20210119|ACIC/WS|2755|0|6250|N
20210119|ACIO|162|0|387|N
20210119|ACIU|10650|0|16990|N
20210119|ACIW|4514|0|15081|N
20210119|ACKIU|1001|0|2779|N
20210119|ACLS|66101|0|113416|N
20210119|ACM|4612|0|11872|N
20210119|ACMR|6612|0|26534|N
20210119|ACN|6790|0|30071|N
20210119|ACNB|205|0|287|N
20210119|ACND|696|0|3107|N
20210119|ACND/WS|15|0|2275|N
20210119|ACOR|205455|970|356347|N
20210119|ACP|9732|0|17120|N
20210119|ACRE|12489|0|16898|N
20210119|ACRS|7335742|80|15453144|N
20210119|ACRX|1980321|2367|3902170|N
20210119|ACSG|1638|0|1638|N
20210119|ACST|3555134|7774|8973905|N
20210119|ACTC|627593|0|1212820|N
20210119|ACTCU|899|0|5389|N
20210119|ACTCW|72946|0|231131|N
20210119|ACTG|81876|0|164905|N
20210119|ACU|51|0|1465|N
20210119|ACV|1426|0|2302|N
20210119|ACVF|530|0|842|N
20210119|ACWF|604|0|1600|N
20210119|ACWI|23240|0|32175|N
20210119|ACWV|453|0|13152|N
20210119|ACWX|3797|0|19720|N
20210119|ACY|2580|0|9489|N
20210119|ADAP|24554|0|87547|N
20210119|ADBE|35789|0|127017|N
