Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210419|A|3845|0|7183|N
20210419|AA|338191|0|727482|N
20210419|AAA|53|0|64|N
20210419|AAAU|19173|0|24502|N
20210419|AAC|2914|0|2985|N
20210419|AAC/U|2000|0|3750|N
20210419|AAC/WS|12697|0|12897|N
20210419|AACG|9672|273|23391|N
20210419|AACQ|20544|0|78251|N
20210419|AACQW|8499|0|16252|N
20210419|AAIC|5752|0|14437|N
20210419|AAICpB|1023|0|1023|N
20210419|AAICpC|2|0|2|N
20210419|AAL|1793777|0|3527798|N
20210419|AAMC|737|0|8665|N
20210419|AAME|7239|0|19057|N
20210419|AAN|2015|0|3672|N
20210419|AAOI|11188|0|16061|N
20210419|AAON|217|0|1271|N
20210419|AAP|4026|0|12658|N
20210419|AAPL|4441071|0|10005188|N
20210419|AAT|594|0|1780|N
20210419|AAU|48223|0|209820|N
20210419|AAWW|1373|0|5379|N
20210419|AAXJ|3735|0|7240|N
20210419|AB|8194|0|48303|N
20210419|ABB|14132|0|20641|N
20210419|ABBV|126555|0|261620|N
20210419|ABC|7381|0|12624|N
20210419|ABCB|452|0|3265|N
20210419|ABCL|4326|0|23359|N
20210419|ABCM|547|0|1053|N
20210419|ABEO|67433|0|138417|N
20210419|ABEQ|155|0|3251|N
20210419|ABEV|538126|0|1040274|N
20210419|ABG|242|0|2082|N
20210419|ABIO|12782|0|28862|N
20210419|ABM|1131|0|3388|N
20210419|ABMD|1012|0|1834|N
20210419|ABNB|86221|0|219978|N
20210419|ABR|39682|0|82249|N
20210419|ABRpA|50|0|150|N
20210419|ABRpC|20|0|221|N
20210419|ABST|598|0|969|N
20210419|ABT|64083|0|132616|N
20210419|ABTX|70|0|72|N
20210419|ABUS|87220|0|141160|N
20210419|AC|54|0|253|N
20210419|ACA|351|0|780|N
20210419|ACAC|270|0|1933|N
20210419|ACACU|9|0|9|N
20210419|ACACW|5|0|1405|N
20210419|ACAD|20269|100|61907|N
20210419|ACAHU|10|0|2934|N
20210419|ACB|453252|0|1113135|N
20210419|ACBI|785|0|1229|N
20210419|ACC|4464|0|11819|N
20210419|ACCD|2079|0|7111|N
20210419|ACCO|5950|0|7300|N
20210419|ACEL|1744|0|13593|N
20210419|ACER|1835|0|19895|N
20210419|ACES|2011|0|4340|N
20210419|ACET|34|0|198|N
20210419|ACEV|9528|0|23003|N
20210419|ACEVW|5316|0|6697|N
20210419|ACGL|4861|0|15786|N
20210419|ACGLO|387|0|410|N
20210419|ACGLP|504|0|1305|N
20210419|ACH|1571|0|4092|N
20210419|ACHC|4121|0|6399|N
20210419|ACHL|707|0|1567|N
20210419|ACHV|6240|0|12119|N
20210419|ACI|9872|0|39756|N
20210419|ACIC|12925|0|95404|N
20210419|ACIC/U|50|0|100|N
20210419|ACIC/WS|11145|0|37636|N
20210419|ACII|1|0|17190|N
20210419|ACII/U|4800|0|7756|N
20210419|ACIO|1|0|1602|N
20210419|ACIU|868|0|22818|N
20210419|ACIW|1817|0|3231|N
20210419|ACLS|5465|0|22440|N
20210419|ACM|1280|0|7556|N
20210419|ACMR|2695|0|6605|N
20210419|ACN|3897|0|13764|N
20210419|ACNB|18|0|175|N
20210419|ACND|1|0|2132|N
20210419|ACOR|10692|0|18243|N
20210419|ACP|7901|0|21976|N
20210419|ACQRU|126|0|126|N
20210419|ACR|555|0|2084|N
20210419|ACRE|6840|0|20395|N
20210419|ACRS|3845|0|8068|N
20210419|ACRX|96590|0|230675|N
20210419|ACRpC|200|0|4017|N
20210419|ACSI|100|0|100|N
20210419|ACST|1165759|12727|2463606|N
20210419|ACTC|30482|0|100280|N
20210419|ACTCU|107|0|110|N
20210419|ACTCW|18612|50|28307|N
20210419|ACTDU|1000|0|6250|N
20210419|ACTG|11239|0|51457|N
20210419|ACTV|86|0|86|N
20210419|ACU|958|0|1546|N
20210419|ACV|1060|0|2666|N
20210419|ACVA|7803|0|24016|N
20210419|ACVF|1135|0|1152|N
