Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210708|AABB|14769609|0|42798215|O
20210708|AACAY|5125|0|23459|O
20210708|AACS|6446508|0|6837828|O
20210708|AACTF|32685|0|81130|O
20210708|AAGC|6492805|0|11508315|O
20210708|AAGFF|162329|0|372153|O
20210708|AAGH|65609|0|88355|O
20210708|AAGIY|135309|0|227804|O
20210708|AAIGF|12021|0|12282|O
20210708|AAIRF|11000|0|12778|O
20210708|AAPT|7989642|0|14002012|O
20210708|AASZF|3160|0|7160|O
20210708|AATRL|947|0|1516|O
20210708|AAVMY|5423|0|37873|O
20210708|AAVVF|910|0|12298|O
20210708|AAZZF|27460|0|69528|O
20210708|ABBRF|116986|0|642610|O
20210708|ABBY|10000|0|37480|O
20210708|ABCE|7352|0|156860|O
20210708|ABCFF|19100|0|65601|O
20210708|ABEPF|13230|0|86410|O
20210708|ABGSF|15|0|15|O
20210708|ABIT|2400|0|5746|O
20210708|ABLZF|2843|0|3193|O
20210708|ABMBF|7500|0|20400|O
20210708|ABMC|136196|0|169424|O
20210708|ABML|1183980|0|3320070|O
20210708|ABNAF|2017|0|35917|O
20210708|ABQQ|546157|0|663257|O
20210708|ABSCF|4|0|4|O
20210708|ABTI|3000|0|9515|O
20210708|ABVG|2371300|0|10603415|O
20210708|ABWN|8678235|0|20688735|O
20210708|ABXXF|65516|0|132324|O
20210708|ACAN|6205|0|14255|O
20210708|ACAZF|1563|0|3313|O
20210708|ACCA|99002|0|138250|O
20210708|ACCMF|33000|0|250250|O
20210708|ACCYY|4777|0|27060|O
20210708|ACDSF|29922|0|29922|O
20210708|ACDVF|36808|0|68062|O
20210708|ACEJF|200|0|200|O
20210708|ACFN|12007|0|13008|O
20210708|ACGBY|2338|0|9207|O
20210708|ACGI|40000|0|40000|O
20210708|ACHFF|1000|0|1000|O
20210708|ACKRF|21000|0|90002|O
20210708|ACLHF|5700|0|9710|O
20210708|ACLLF|365|0|1439|O
20210708|ACNV|4444|0|4444|O
20210708|ACOPF|4450|0|6023|O
20210708|ACOPY|2721|0|11907|O
20210708|ACPRF|1678|0|1678|O
20210708|ACRDF|30474|0|51510|O
20210708|ACRHF|18668|0|70926|O
20210708|ACRL|614302|0|1292069|O
20210708|ACSAY|7677|0|40438|O
20210708|ACTL|25000|0|25000|O
20210708|ACTX|150|0|239|O
20210708|ACUR|700|0|702|O
20210708|ADBRF|11050|0|21560|O
20210708|ADCOF|4530|0|5531|O
20210708|ADCUF|600|0|1200|O
20210708|ADDDF|68|0|80|O
20210708|ADDYY|7494|0|31213|O
20210708|ADFS|373933|0|644087|O
20210708|ADGO|59775718|0|169079804|O
20210708|ADHC|1036565|0|2196140|O
20210708|ADMG|14267|0|14267|O
20210708|ADMLF|600|0|1200|O
20210708|ADMQ|109910|0|239692|O
20210708|ADMT|10850|0|38690|O
20210708|ADNY|621000|0|629788|O
20210708|ADOM|447993|0|1320129|O
20210708|ADRNY|18609|0|39843|O
20210708|ADSV|876984|0|2010911|O
20210708|ADTLF|1000|0|1000|O
20210708|ADTM|19135361|0|58494430|O
20210708|ADVZF|5017|0|5017|O
20210708|ADWPF|5|0|45|O
20210708|ADXDF|4000|0|4000|O
20210708|ADYEY|78765|0|126912|O
20210708|ADYYF|2|0|73|O
20210708|AEGXF|200|0|200|O
20210708|AEPT|15550|0|42568|O
20210708|AERG|37609|0|50235|O
20210708|AESEW|4533|0|13874|O
20210708|AESO|70000|0|105000|O
20210708|AETUF|24961|0|65945|O
20210708|AEXAY|17503|0|57353|O
20210708|AEXE|3401111|0|8289777|O
20210708|AFBA|20390|0|41492|O
20210708|AFFL|911|0|911|O
20210708|AFFS|1928|0|2338|O
20210708|AFFT|3113|0|3639|O
20210708|AFFU|12950|0|20450|O
20210708|AFFY|50570|0|63133|O
20210708|AFHBL|610|0|2085|O
20210708|AFHIF|1364|0|8169|O
20210708|AFLYY|3033|0|18631|O
20210708|AFMJF|20000|0|99100|O
20210708|AFOM|59114464|0|111861824|O
20210708|AFPW|16123185|0|29539702|O
20210708|AFRAF|1|0|501|O
20210708|AFSIC|3115|0|3315|O
20210708|AFSIM|1209|0|2540|O
20210708|AFSIN|900|0|1800|O
20210708|AFSIP|1950|0|13575|O
20210708|AFTC|1860523|0|2060523|O
20210708|AFTM|16100|0|101100|O
20210708|AFTPY|2768|0|9054|O
20210708|AFYG|400|0|9671|O
20210708|AGAUF|10775|0|121935|O
20210708|AGCBF|8615|0|43155|O
20210708|AGESY|6800|0|9843|O
20210708|AGFAF|1941022|0|4153883|O
20210708|AGFMF|400|0|402|O
20210708|AGLDF|10500|0|10900|O
20210708|AGLXY|41|0|8509|O
20210708|AGNMF|236549|0|246414|O
20210708|AGNPF|814558|0|1212006|O
20210708|AGPYY|100|0|100|O
20210708|AGRPY|4|0|18|O
20210708|AGSO|46046|0|60646|O
20210708|AGTK|14745|0|18785|O
20210708|AGYP|292262|0|553181|O
20210708|AHCCF|500|0|1000|O
20210708|AHCHF|200|0|3215|O
20210708|AHCHY|32935|0|78893|O
20210708|AHELF|2000|0|2001|O
20210708|AHEXY|5417|0|16016|O
20210708|AHFCF|15000|0|27500|O
20210708|AHFD|102499556|0|264970870|O
20210708|AHFI|51959|0|102402|O
20210708|AHGIF|300|0|1801|O
20210708|AHIX|600|0|3450|O
20210708|AHKSF|100|0|5600|O
20210708|AHKSY|9230|0|298670|O
20210708|AHOTF|640|0|3228|O
20210708|AIBGY|100|0|200|O
20210708|AIFS|320|0|320|O
20210708|AILQF|6|0|6|O
20210708|AIMD|2460|0|3342|O
20210708|AIMFF|12850|0|110040|O
20210708|AIMLF|41170|0|54057|O
20210708|AINSF|48643|0|144846|O
20210708|AIPUY|451|0|888|O
20210708|AIQUF|21|0|419|O
20210708|AIQUY|49924|0|92298|O
20210708|AIRRF|2940|0|7580|O
20210708|AIRYY|40|0|40|O
20210708|AITX|12554460|0|31897705|O
20210708|AIVAF|50|0|50|O
20210708|AIXXF|22|0|42|O
20210708|AJINY|7262|0|8560|O
20210708|AKBTY|500|0|54770|O
20210708|AKCCF|5550|0|9196|O
20210708|AKTAF|1700|0|6300|O
20210708|AKZOY|21670|0|32453|O
20210708|ALBBY|1000|0|1000|O
20210708|ALBY|974|0|1774|O
20210708|ALDS|237593|0|327715|O
20210708|ALEAF|10414|0|26973|O
20210708|ALFVY|10242|0|18108|O
20210708|ALID|9568|0|14173|O
20210708|ALIZF|176|0|723|O
20210708|ALIZY|58588|0|127946|O
20210708|ALKEF|2000|0|2000|O
20210708|ALKM|22239059|0|42852643|O
20210708|ALLIF|152351|0|253069|O
20210708|ALLM|67569|0|111269|O
20210708|ALLQ|29000|0|76199|O
20210708|ALLXF|5787|0|23629|O
20210708|ALMTF|5884|0|7254|O
20210708|ALPMY|16403|0|40096|O
20210708|ALPP|89253|0|278281|O
20210708|ALRT|5329|0|20329|O
20210708|ALSI|291520|0|547115|O
20210708|ALSMY|118978|0|379089|O
20210708|ALST|54001|0|237510|O
20210708|ALTD|310041|0|580021|O
20210708|ALVLF|800|0|9965|O
20210708|ALVOF|20500|0|25500|O
20210708|ALXEF|59728|0|140040|O
