Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210127|AABB|25929805|0|44831831|O
20210127|AABVF|69000|0|94290|O
20210127|AACAY|10794|0|50228|O
20210127|AACS|115000|0|130000|O
20210127|AACTF|258525|0|473698|O
20210127|AAGC|8484987|0|10819987|O
20210127|AAGFF|470319|0|1018191|O
20210127|AAGH|1976176|0|3325768|O
20210127|AAGIY|148241|0|497611|O
20210127|AAIGF|16301|0|28882|O
20210127|AAIRF|5125|0|36771|O
20210127|AAMAF|17550|0|20114|O
20210127|AAMMF|1500|0|47541|O
20210127|AAPJ|650|0|20650|O
20210127|AAPT|3201091|0|10379930|O
20210127|AASP|2970|0|6610|O
20210127|AASZF|4100|0|4524|O
20210127|AATDF|20|0|20|O
20210127|AATGF|1300|0|1300|O
20210127|AATRL|693|0|1726|O
20210127|AATV|34160|0|63580|O
20210127|AAUKF|21|0|649|O
20210127|AAVMY|4166|0|11201|O
20210127|AAVVF|246|0|6648|O
20210127|AAWCD|681|0|920|O
20210127|AAZZF|152428|0|202495|O
20210127|ABBRF|930782|0|2027013|O
20210127|ABBY|433|0|53400|O
20210127|ABCAF|11000|0|11000|O
20210127|ABCED|409129|0|799937|O
20210127|ABCFF|18000|0|28006|O
20210127|ABEPF|45101|0|65198|O
20210127|ABLZF|2956|0|113188|O
20210127|ABMBF|10000|0|30000|O
20210127|ABMC|104422|0|209590|O
20210127|ABML|5899545|0|13544132|O
20210127|ABNAF|55125|0|71250|O
20210127|ABQQ|3634847|0|7823685|O
20210127|ABSSF|1090|0|1285|O
20210127|ABVC|950|0|4123|O
20210127|ABVG|80278115|0|407316419|O
20210127|ABWN|41643808|0|68687757|O
20210127|ABXXF|29435|0|116186|O
20210127|ACAI|200|0|1837|O
20210127|ACAN|39909|0|86026|O
20210127|ACAZF|1336|0|3441|O
20210127|ACCA|469144|0|1369872|O
20210127|ACCMF|22700|0|67700|O
20210127|ACCR|482401|0|1353410|O
20210127|ACCYY|33814|0|41414|O
20210127|ACDSF|2300|0|5700|O
20210127|ACDVF|142467|0|283673|O
20210127|ACFN|8835|0|15500|O
20210127|ACGBY|902|0|1703|O
20210127|ACGI|682524|0|1406666|O
20210127|ACGX|102444|0|161334|O
20210127|ACKDF|3896|0|4867|O
20210127|ACKRF|3000|0|46790|O
20210127|ACLLF|1094|0|1384|O
20210127|ACMC|100|0|714|O
20210127|ACNE|50|0|50|O
20210127|ACNNF|753|0|11688|O
20210127|ACOPF|1552|0|5687|O
20210127|ACOPY|230|0|1759|O
20210127|ACRDF|118982|0|241877|O
20210127|ACRFF|9|0|9|O
20210127|ACRHF|60720|0|183935|O
20210127|ACRL|3369524|0|5594946|O
20210127|ACSAY|261|0|11464|O
20210127|ACTL|19319057|0|23279725|O
20210127|ACTX|348|0|885|O
20210127|ACUIF|150054|0|336590|O
20210127|ACUR|30366|0|54471|O
20210127|ACUS|100|0|200|O
20210127|ACXIF|15|0|15|O
20210127|ADDYY|29130|0|79791|O
20210127|ADFS|15000|0|29975|O
20210127|ADGO|25981757|0|50019861|O
20210127|ADGS|3023|0|4023|O
20210127|ADHC|13611798|0|20186978|O
20210127|ADMLF|596|0|8004|O
20210127|ADMQ|142176|0|249156|O
20210127|ADMT|12294|0|20168|O
20210127|ADNY|17000|0|74500|O
20210127|ADOM|1383706|0|6541600|O
20210127|ADRNY|60125|0|165386|O
20210127|ADSV|5223318|0|21994830|O
20210127|ADTC|2|0|2|O
20210127|ADTM|92475041|0|166218450|O
20210127|ADTR|6000|0|12050|O
20210127|ADVC|757|0|1014|O
20210127|ADVT|220000|0|377280|O
20210127|ADYEY|179880|0|285430|O
20210127|ADYX|30|0|30|O
20210127|ADYYF|315|0|1085|O
20210127|AEGG|10000|0|31000|O
20210127|AEGY|10179892|0|52173963|O
20210127|AELTF|100|0|100|O
20210127|AEOXF|53|0|53|O
20210127|AEPT|5585056|0|8389056|O
20210127|AERG|267377|0|518965|O
20210127|AERO|30015|0|91570|O
20210127|AERS|145100|0|600909|O
20210127|AESEW|34010|0|72158|O
20210127|AESO|13421|0|31121|O
20210127|AETUF|1100|0|3558|O
20210127|AEXAY|4801|0|8884|O
20210127|AEXE|48612182|0|71947458|O
20210127|AEXFF|6882|0|16882|O
20210127|AFBG|1200|0|1500|O
20210127|AFDG|25000|0|70000|O
20210127|AFFS|2301|0|4313|O
20210127|AFFT|29|0|3734|O
20210127|AFFU|8500|0|17500|O
20210127|AFFY|23867|0|49168|O
20210127|AFGYF|5715|0|80037|O
20210127|AFHIF|34144|0|44363|O
20210127|AFIPA|2|0|2|O
20210127|AFLYY|5174|0|21703|O
20210127|AFMJF|113413|0|261886|O
20210127|AFOM|192376789|0|305444009|O
20210127|AFPW|49877110|0|121663289|O
20210127|AFRAF|424|0|953|O
20210127|AFSIA|450|0|950|O
20210127|AFSIB|2340|0|6752|O
20210127|AFSIC|145|0|854|O
20210127|AFSIN|4719|0|5600|O
20210127|AFSIP|3634|0|4134|O
