Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210504|AABB|15400555|0|32280933|O
20210504|AABVF|450|0|620|O
20210504|AACAY|5456|0|21967|O
20210504|AACS|69999|0|163999|O
20210504|AACTF|4582|0|67002|O
20210504|AAGC|15655340|0|27432794|O
20210504|AAGFF|504704|0|1507342|O
20210504|AAGH|4618|0|26890|O
20210504|AAGIY|52980|0|181732|O
20210504|AAIGF|19963|0|26942|O
20210504|AAIRF|66323|0|82888|O
20210504|AALBF|11|0|11|O
20210504|AAMAF|1328|0|1428|O
20210504|AAMMF|10490|0|37990|O
20210504|AAPT|17413648|0|35952547|O
20210504|AASP|100|0|541|O
20210504|AASZF|9025|0|22173|O
20210504|AATRL|613|0|1061|O
20210504|AAUKF|561|0|1392|O
20210504|AAVMY|4755|0|9403|O
20210504|AAVVF|10016|0|21996|O
20210504|AAZZF|19721|0|40555|O
20210504|ABBRF|228108|0|479747|O
20210504|ABBY|12866|0|98931|O
20210504|ABCE|229709|0|749627|O
20210504|ABCFF|62390|0|98990|O
20210504|ABEPF|135810|0|256384|O
20210504|ABLZF|4876|0|5407|O
20210504|ABMC|100740|0|177765|O
20210504|ABML|1003772|0|2850522|O
20210504|ABMT|4065|0|8130|O
20210504|ABNAF|570|0|4803|O
20210504|ABOIF|100|0|100|O
20210504|ABPR|1166389|0|2279043|O
20210504|ABQQ|921887|0|1741458|O
20210504|ABTI|1000|0|1110|O
20210504|ABTO|400|0|400|O
20210504|ABVG|12342500|0|38379703|O
20210504|ABWN|750000|0|5368588|O
20210504|ABXXF|15652|0|52145|O
20210504|ABZPF|1905|0|1905|O
20210504|ACAI|583|0|1454|O
20210504|ACAN|4169|0|10237|O
20210504|ACAZF|2967|0|4561|O
20210504|ACBM|2271|0|4251|O
20210504|ACCA|268180|0|328243|O
20210504|ACCMF|475|0|475|O
20210504|ACCR|573999|0|1405287|O
20210504|ACCYY|3109|0|22693|O
20210504|ACDSF|966|0|4338|O
20210504|ACDVF|24352|0|51794|O
20210504|ACFL|100|0|100|O
20210504|ACFN|5259|0|6061|O
20210504|ACGBF|1000|0|1000|O
20210504|ACGBY|1518|0|5572|O
20210504|ACGI|720726|0|1012326|O
20210504|ACGPF|100|0|200|O
20210504|ACGX|200|0|1888|O
20210504|ACHFF|1000|0|1000|O
20210504|ACKAY|76|0|697|O
20210504|ACKRF|41275|0|66175|O
20210504|ACLLF|3994|0|4379|O
20210504|ACMC|100|0|1340|O
20210504|ACNE|26941|0|38100|O
20210504|ACNI|20000|0|36000|O
20210504|ACOPF|1710|0|3894|O
20210504|ACPPP|10331|0|90411|O
20210504|ACRDF|7269|0|23874|O
20210504|ACRHF|8205|0|50728|O
20210504|ACRL|640303|0|1171020|O
20210504|ACSAY|200|0|18924|O
20210504|ACTL|1550000|0|2285000|O
20210504|ACUIF|32174|0|140590|O
20210504|ACXIF|200|0|200|O
20210504|ADBRF|20000|0|20000|O
20210504|ADCOF|500|0|24329|O
20210504|ADDDF|222|0|955|O
20210504|ADDYY|21071|0|32337|O
20210504|ADGO|78041247|0|238333062|O
20210504|ADHC|10483039|0|17958231|O
20210504|ADIWW|15700|0|17700|O
20210504|ADMLF|1780|0|8880|O
20210504|ADMQ|1000|0|17748|O
20210504|ADNY|737886|0|798600|O
20210504|ADOM|347070|0|732766|O
20210504|ADOOY|879|0|900|O
20210504|ADRNY|9304|0|43625|O
20210504|ADRZY|244|0|403|O
20210504|ADSV|245750|0|503660|O
20210504|ADTFF|5|0|5|O
20210504|ADTM|11964090|0|37689949|O
20210504|ADVOF|71|0|71|O
20210504|ADVT|69315|0|71355|O
20210504|ADVZF|5000|0|6215|O
20210504|ADYEY|51525|0|256497|O
20210504|ADYYF|108|0|343|O
20210504|AEGXF|100|0|200|O
20210504|AEGY|1000000|0|4891977|O
20210504|AEOXF|400|0|400|O
20210504|AEPT|18859|0|28594|O
20210504|AERG|158582|0|332585|O
20210504|AERN|71686|0|3808299|O
20210504|AERS|105784|0|636494|O
20210504|AESEW|47754|0|85903|O
20210504|AESO|50000|0|279000|O
20210504|AETLF|350|0|350|O
20210504|AETUF|77253|0|194034|O
20210504|AEXAY|4900|0|29387|O
20210504|AEXE|11381477|0|30328209|O
20210504|AFBA|500|0|1500|O
20210504|AFDG|50000|0|60000|O
20210504|AFFS|136|0|2057|O
20210504|AFFT|3730|0|4116|O
20210504|AFFU|6260|0|10685|O
20210504|AFFY|3226|0|20848|O
20210504|AFGYF|6|0|35126|O
20210504|AFHIF|52100|0|92505|O
20210504|AFLYY|2136|0|25271|O
20210504|AFMJF|552033|0|798857|O
20210504|AFOM|15824614|0|76437299|O
20210504|AFPW|10142096|0|25813354|O
20210504|AFRAF|304|0|304|O
20210504|AFSIA|1300|0|2322|O
20210504|AFSIB|2999|0|3690|O
20210504|AFSIC|3100|0|3890|O
20210504|AFSIM|700|0|2553|O
20210504|AFSIN|150|0|4401|O
20210504|AFSIP|600|0|1900|O
20210504|AFTC|1548999|0|3208499|O
20210504|AFTM|370694|0|384300|O
20210504|AFTPF|22|0|2092|O
20210504|AFTPY|1999|0|17841|O
20210504|AFYG|1100|0|5260|O
20210504|AGAUF|116500|0|118000|O
20210504|AGCBF|4000|0|9000|O
20210504|AGCZ|2000|0|4001|O
20210504|AGESY|880|0|3059|O
20210504|AGFAF|183986|0|616892|O
20210504|AGGFF|315|0|1815|O
20210504|AGGG|1000|0|1000|O
20210504|AGGI|386600|0|974482|O
20210504|AGGL|1|0|1|O
20210504|AGGZF|100|0|200|O
20210504|AGIN|138154|0|208950|O
20210504|AGLAF|323|0|323|O
20210504|AGLXY|1|0|3056|O
20210504|AGNMF|22760|0|22835|O
20210504|AGNPF|96866|0|220438|O
20210504|AGOL|2600|0|5600|O
20210504|AGRDF|1400|0|4900|O
20210504|AGRPY|432|0|1084|O
20210504|AGSO|53484|0|151046|O
20210504|AGTK|10600|0|63940|O
20210504|AGTT|15000|0|25000|O
20210504|AGYP|438456|0|682643|O
20210504|AHCCF|4200|0|11999|O
20210504|AHCHY|4801|0|8521|O
20210504|AHELF|4300|0|48910|O
20210504|AHEXY|23667|0|34089|O
20210504|AHFD|1197050|0|19719199|O
20210504|AHFI|30878|0|224193|O
20210504|AHIX|120518|0|281758|O
