Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210303|AABB|45447596|0|90908965|O
20210303|AABVF|67500|0|126504|O
20210303|AACAY|23613|0|37769|O
20210303|AACS|2593496|0|2961443|O
20210303|AACTF|456962|0|977502|O
20210303|AAGC|29000485|0|51499018|O
20210303|AAGFF|158967|0|630238|O
20210303|AAGH|211361|0|300049|O
20210303|AAGIY|160847|0|214634|O
20210303|AAIGF|30306|0|36522|O
20210303|AAIRF|30278|0|63706|O
20210303|AAMAF|16500|0|16500|O
20210303|AAPJ|11000|0|26495|O
20210303|AAPT|3920498|0|17644335|O
20210303|AASP|1250|0|1650|O
20210303|AASZF|1304|0|1304|O
20210303|AATGF|2820|0|2820|O
20210303|AATRL|354|0|374|O
20210303|AATV|1000|0|1000|O
20210303|AAUKF|309|0|7044|O
20210303|AAVMY|3388|0|8548|O
20210303|AAVVF|14080|0|38502|O
20210303|AAZZF|133022|0|258038|O
20210303|ABBRF|122029|0|341370|O
20210303|ABCE|309872|0|638118|O
20210303|ABCFF|23114|0|55124|O
20210303|ABEPF|77619|0|739056|O
20210303|ABILF|3198|0|5999|O
20210303|ABLE|6000|0|138612|O
20210303|ABLZF|2215|0|2460|O
20210303|ABMBF|10200|0|173000|O
20210303|ABMC|100332|0|265257|O
20210303|ABML|2158290|0|4196288|O
20210303|ABNAF|2000|0|17672|O
20210303|ABPR|6474901|0|6673501|O
20210303|ABQQ|2751100|0|4922522|O
20210303|ABSCF|525|0|525|O
20210303|ABSSF|556|0|3012|O
20210303|ABVC|650|0|1030|O
20210303|ABWN|72711789|0|201917788|O
20210303|ABXXF|11068|0|42508|O
20210303|ACAI|659|0|1422|O
20210303|ACAN|6340|0|23003|O
20210303|ACAZF|735|0|965|O
20210303|ACBM|910|0|1625|O
20210303|ACCA|212301|0|439289|O
20210303|ACCMF|27235|0|29355|O
20210303|ACCR|742898|0|1283767|O
20210303|ACCYY|4224|0|14053|O
20210303|ACDVF|40566|0|166874|O
20210303|ACFN|6858|0|41069|O
20210303|ACGBY|57|0|3326|O
20210303|ACGI|60000|0|249000|O
20210303|ACGX|2219|0|9679|O
20210303|ACHFF|1393|0|40096|O
20210303|ACLLF|14293|0|19961|O
20210303|ACNNF|2200|0|17322|O
20210303|ACOPF|3075|0|4742|O
20210303|ACOPY|79|0|362|O
20210303|ACRDF|9396|0|29064|O
20210303|ACRHF|7170|0|137869|O
20210303|ACRL|1231068|0|2740289|O
20210303|ACSAY|1846|0|5880|O
20210303|ACTL|5290500|0|9342498|O
20210303|ACTX|1026|0|1351|O
20210303|ACUIF|272346|0|849800|O
20210303|ACXIF|51|0|151|O
20210303|ADAD|500|0|1252|O
20210303|ADCOF|30802|0|88207|O
20210303|ADDDF|93|0|120|O
20210303|ADDYY|16115|0|95134|O
20210303|ADFS|1560|0|12985|O
