Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210728|A|350|0|710|B
20210728|AA|747|0|6123|B
20210728|AAAU|250|0|250|B
20210728|AACG|168|0|483|B
20210728|AAL|12442|0|28678|B
20210728|AAMC|132|0|739|B
20210728|AAME|500|0|565|B
20210728|AAON|8|0|195|B
20210728|AAPL|112595|0|227112|B
20210728|AATC|11|0|411|B
20210728|AAWW|1700|0|1700|B
20210728|AB|15|0|17|B
20210728|ABB|3|0|26|B
20210728|ABBV|1657|0|2491|B
20210728|ABCL|933|0|2953|B
20210728|ABCM|1000|0|1000|B
20210728|ABEO|18297|0|24498|B
20210728|ABEV|7533|0|8533|B
20210728|ABG|17|0|17|B
20210728|ABIO|100|0|100|B
20210728|ABNB|6746|0|12289|B
20210728|ABOS|200|0|260|B
20210728|ABR|122|0|139|B
20210728|ABT|620|0|1078|B
20210728|ABUS|605|0|605|B
20210728|ACAD|32|0|32|B
20210728|ACB|5644|0|27540|B
20210728|ACES|9|0|10|B
20210728|ACHL|100|0|100|B
20210728|ACHV|100|0|300|B
20210728|ACMR|154|0|1152|B
20210728|ACN|122|0|432|B
20210728|ACOR|11400|0|11500|B
20210728|ACRS|600|0|600|B
20210728|ACRX|2100|0|3400|B
20210728|ACST|200|0|300|B
20210728|ACTG|200|0|800|B
20210728|ACU|1|0|1|B
20210728|ACVA|700|0|707|B
20210728|ACWI|128|0|128|B
20210728|ACWV|14|0|14|B
20210728|ACXP|100|0|100|B
20210728|ACY|100|0|500|B
20210728|ADAG|100|0|984|B
20210728|ADBE|2185|0|2977|B
20210728|ADC|319|0|326|B
20210728|ADI|662|0|803|B
20210728|ADIL|7|0|7|B
20210728|ADM|147|0|788|B
20210728|ADMA|201|0|771|B
20210728|ADN|500|0|1800|B
20210728|ADP|705|0|736|B
20210728|ADS|592|0|2192|B
20210728|ADSK|406|0|865|B
20210728|ADTX|2100|0|2300|B
20210728|ADUS|6|0|6|B
20210728|ADVM|180|0|280|B
20210728|ADXS|31671|0|56571|B
20210728|AEE|40|0|40|B
20210728|AEHL|50|0|2950|B
20210728|AEHR|3892|0|5552|B
20210728|AEI|21314|0|51142|B
20210728|AEM|100|0|607|B
20210728|AEMD|101|0|1532|B
20210728|AEO|131|0|2831|B
20210728|AEP|300|0|386|B
20210728|AERI|6|0|1706|B
20210728|AEVA|100|0|201|B
20210728|AEYE|100|0|1008|B
20210728|AEZS|1065|0|1065|B
20210728|AFG|5|0|7|B
20210728|AFIN|1600|0|2700|B
20210728|AFK|239|0|452|B
20210728|AFL|1|0|41|B
20210728|AFMD|4600|0|4900|B
20210728|AFRM|1127|0|2270|B
20210728|AG|960|0|6199|B
20210728|AGC|381|0|2174|B
20210728|AGCB|1700|0|1900|B
20210728|AGCO|70|0|71|B
20210728|AGEN|620|0|720|B
20210728|AGFY|18384|0|34184|B
20210728|AGG|1221|0|3417|B
20210728|AGI|100|0|4300|B
20210728|AGMH|500|0|600|B
20210728|AGNC|5656|0|12783|B
20210728|AGNCM|800|0|800|B
20210728|AGQ|620|0|1265|B
20210728|AGR|7|0|7|B
20210728|AGRI|1410|0|1715|B
20210728|AGRO|3610|0|3610|B
20210728|AGRX|957|0|5991|B
20210728|AHCO|25|0|26|B
20210728|AHPI|2591|0|5225|B
20210728|AHT|6220|0|17295|B
20210728|AHTpD|200|0|200|B
20210728|AHTpF|100|0|100|B
20210728|AI|7222|0|17878|B
20210728|AIG|1257|0|1357|B
20210728|AIH|1870|0|3644|B
20210728|AIKI|1457|0|1457|B
20210728|AINC|5|0|5|B
20210728|AINV|100|0|400|B
20210728|AIZ|13|0|13|B
20210728|AJG|195|0|213|B
20210728|AJRD|50|0|724|B
20210728|AKAM|58|0|305|B
20210728|AKBA|1200|0|3901|B
20210728|AKTS|28|0|128|B
20210728|ALB|11959|0|13613|B
20210728|ALBO|257|0|960|B
20210728|ALC|100|0|900|B
20210728|ALDX|200|0|1500|B
20210728|ALEC|350|0|550|B
20210728|ALF|3992|0|10552|B
20210728|ALGN|302|0|443|B
20210728|ALGT|15|0|15|B
20210728|ALHC|200|0|200|B
20210728|ALIT|300|0|2400|B
20210728|ALK|50|0|183|B
20210728|ALKS|100|0|100|B
20210728|ALL|1|0|137|B
20210728|ALLE|64|0|64|B
