Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210726|A|668|0|928|B
20210726|AA|5937|0|19448|B
20210726|AAAU|27|0|27|B
20210726|AACG|701|0|1869|B
20210726|AAL|29969|0|79365|B
20210726|AAN|50|0|711|B
20210726|AAOI|600|0|4700|B
20210726|AAP|65|0|1081|B
20210726|AAPL|80409|0|176387|B
20210726|AAXJ|1100|0|1460|B
20210726|AB|30|0|282|B
20210726|ABB|1842|0|1844|B
20210726|ABBV|792|0|1341|B
20210726|ABC|10|0|107|B
20210726|ABCL|1512|0|4011|B
20210726|ABCM|1000|0|1000|B
20210726|ABEO|82315|0|111163|B
20210726|ABEV|5194|0|17796|B
20210726|ABG|20|0|61|B
20210726|ABIO|120|0|120|B
20210726|ABM|4|0|18|B
20210726|ABMD|11|0|49|B
20210726|ABNB|7374|0|18034|B
20210726|ABOS|1544|0|2146|B
20210726|ABR|1080|0|1081|B
20210726|ABSI|1203|0|2405|B
20210726|ABT|1325|0|1988|B
20210726|ABUS|245|0|604|B
20210726|ACA|161|0|174|B
20210726|ACAD|2514|0|3484|B
20210726|ACB|1090|0|4138|B
20210726|ACBI|400|0|477|B
20210726|ACCD|100|0|112|B
20210726|ACER|115|0|3115|B
20210726|ACI|2020|0|2020|B
20210726|ACIC|5|0|6|B
20210726|ACIU|100|0|267|B
20210726|ACMR|955|0|1499|B
20210726|ACN|413|0|716|B
20210726|ACOR|18302|0|22576|B
20210726|ACRX|13944|0|14844|B
20210726|ACVA|104|0|134|B
20210726|ACWI|114|0|118|B
20210726|ACXP|200|0|200|B
20210726|ACY|13|0|532|B
20210726|ADAP|1400|0|1500|B
20210726|ADBE|1090|0|2049|B
20210726|ADC|20|0|21|B
20210726|ADCT|410|0|410|B
20210726|ADI|188|0|220|B
20210726|ADM|4139|0|4916|B
20210726|ADMA|200|0|3098|B
20210726|ADP|323|0|643|B
20210726|ADPT|350|0|401|B
20210726|ADS|124|0|136|B
20210726|ADSK|496|0|1058|B
20210726|ADT|1330|0|1631|B
20210726|ADTN|1698|0|1700|B
20210726|ADVM|2700|0|7642|B
20210726|ADXS|5500|0|12623|B
20210726|AEE|100|0|111|B
20210726|AEHL|7657|0|11473|B
20210726|AEHR|8523|0|11596|B
20210726|AEI|13419|0|24883|B
20210726|AEIS|5|0|131|B
20210726|AEM|750|0|1691|B
20210726|AEMD|140|0|5546|B
20210726|AEO|669|0|18941|B
20210726|AEP|6288|0|6893|B
20210726|AER|200|0|1600|B
20210726|AEVA|1|0|1|B
20210726|AEYE|35|0|560|B
20210726|AFCG|1|0|4|B
20210726|AFI|546|0|546|B
20210726|AFIN|3900|0|6100|B
20210726|AFK|156|0|225|B
20210726|AFL|19|0|25|B
20210726|AFMD|9525|0|9725|B
20210726|AFRM|2501|0|3567|B
20210726|AG|3695|0|10135|B
20210726|AGAC|300|0|300|B
20210726|AGC|1115|0|3892|B
20210726|AGCB|1312|0|2613|B
20210726|AGCO|10|0|16|B
20210726|AGEN|1535|0|3278|B
20210726|AGFY|4956|0|21329|B
20210726|AGG|3319|0|5944|B
20210726|AGIO|32|0|184|B
20210726|AGL|100|0|439|B
20210726|AGMH|1305|0|2105|B
20210726|AGNC|10233|0|11350|B
20210726|AGO|100|0|102|B
20210726|AGQ|200|0|506|B
20210726|AGRI|730|0|5486|B
20210726|AGRO|18602|0|18602|B
20210726|AGRX|724|0|724|B
20210726|AGTC|38|0|38|B
