symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME210813C00010000||||||34|||||0|0|1.0000|0.0000|0.0011|0.0000|0.0000||148.20|19|143.60|33
GME210813P00010000||||0.01|0.01|34|0.00|0.0000|27|192|0|0|-0.0002|0.0000|0.0000|-0.0137|0.0001||0.01|101|0.00|0
GME210813C00020000||||||33|||||0|0|1.0000|0.0000|0.0022|-0.0001|0.0000||138.85|14|133.60|24
GME210813P00020000|0.01|0.01|0.01|0.01|0.01|33|0.00|0.0000|14|114|10|15|-0.0003|0.0000|0.0000|-0.0131|0.0002||0.01|5|0.00|0
GME210813C00030000|133.10|133.10|133.10|133.10|133.10|32|0.00|0.0000|0|0|1|1|1.0000|0.0000|0.0033|-0.0001|0.0000||128.20|19|123.95|40
GME210813P00030000||||0.02|0.02|32|0.00|0.0000|340|340|0|0|-0.0006|0.0000|0.0000|-0.0235|0.0004||0.03|2|0.00|0
GME210813C00040000||||||31|||||0|0|1.0000|0.0000|0.0044|-0.0001|0.0000||118.85|14|113.60|24
GME210813P00040000||||0.02|0.02|31|0.00|0.0000|0|8|0|0|-0.0007|0.0000|0.0000|-0.0235|0.0004||0.03|2|0.00|0
GME210813C00050000||||104.40|104.40|30|0.00|0.0000|-1|0|0|0|0.9999|0.0000|0.0055|-0.0033|0.0001||108.20|30|103.70|65
GME210813P00050000|0.01|0.01|0.01|0.02|0.01|30|-0.01|-0.5000|42|77|1|3|-0.0005|0.0000|0.0000|-0.0128|0.0003||0.03|2|0.00|0
GME210813C00060000||||||29|||||0|0|1.0000|0.0000|0.0066|-0.0002|0.0000||98.20|30|94.75|28
GME210813P00060000|0.01|0.03|0.01|0.01|0.02|29|0.01|1.0000|42|135|1|37|-0.0010|0.0001|0.0000|-0.0219|0.0006||0.01|81|0.00|0
GME210813C00070000||||||28|||||0|0|1.0000|0.0000|0.0077|-0.0002|0.0000||88.20|30|84.75|30
GME210813P00070000|0.01|0.03|0.01|0.01|0.01|28|0.00|0.0000|-29|143|3|87|-0.0016|0.0001|0.0000|-0.0298|0.0009||0.02|65|0.01|111
GME210813C00080000||||80.65|80.65|27|0.00|0.0000|5|5|0|0|0.9212|0.0015|0.0069|-1.7665|0.0242||78.20|28|74.85|27
GME210813P00080000|0.03|0.04|0.01|0.03|0.03|27|0.00|0.0000|73|470|38|289|-0.0013|0.0001|0.0000|-0.0195|0.0007||0.04|1|0.02|5
GME210813C00090000||||||26|||||0|0|1.0000|0.0000|0.0099|-0.0003|0.0000||68.20|31|63.95|57
GME210813P00090000||||0.02|0.02|26|0.00|0.0000|24|221|0|0|-0.0015|0.0002|0.0000|-0.0186|0.0008||0.08|18|0.05|12
GME210813C00100000||||53.00|53.00|25|0.00|0.0000|0|4|0|0|0.9995|0.0001|0.0110|-0.0050|0.0003||58.20|28|54.90|28
GME210813P00100000|0.05|0.11|0.05|0.04|0.10|25|0.06|1.5000|-17|405|3|155|-0.0008|0.0001|0.0000|-0.0080|0.0005||0.10|5|0.09|12
GME210813C00105000||||47.75|47.75|24|0.00|0.0000|0|1|0|0|0.9985|0.0002|0.0115|-0.0135|0.0008||53.20|32|49.50|23
GME210813P00105000|0.07|0.13|0.05|0.07|0.13|24|0.06|0.8571|-1|163|1|25|-0.0015|0.0002|0.0000|-0.0136|0.0008||0.14|16|0.11|12
GME210813C00110000||||48.60|48.60|23|0.00|0.0000|0|2|0|0|0.9971|0.0004|0.0120|-0.0232|0.0014||48.25|32|44.95|28
GME210813P00110000|0.09|0.13|0.05|0.11|0.13|23|0.02|0.1818|-55|372|3|125|-0.0024|0.0004|0.0000|-0.0188|0.0012||0.14|1|0.13|22
GME210813C00115000||||37.79|37.79|22|0.00|0.0000|0|5|0|0|0.9943|0.0008|0.0125|-0.0410|0.0027||43.25|28|39.95|8
GME210813P00115000|0.06|0.16|0.06|0.10|0.16|22|0.06|0.6000|29|459|5|39|-0.0057|0.0008|-0.0001|-0.0408|0.0027||0.17|4|0.15|15
GME210813C00120000|43.97|43.97|39.06|43.30|39.06|21|-4.24|-0.0979|0|2|1|3|0.9887|0.0015|0.0129|-0.0717|0.0049||38.30|33|35.00|29
GME210813P00120000|0.06|0.18|0.06|0.16|0.17|21|0.01|0.0625|34|510|1|215|-0.0112|0.0015|-0.0002|-0.0709|0.0049||0.18|5|0.17|12
GME210813C00125000||||26.71|26.71|20|0.00|0.0000|0|10|0|0|0.9804|0.0026|0.0133|-0.1082|0.0079||33.35|32|29.95|30
GME210813P00125000|0.15|0.21|0.11|0.24|0.21|20|-0.03|-0.1250|338|813|2|105|-0.0195|0.0026|-0.0004|-0.1072|0.0078||0.24|23|0.21|18
GME210813C00130000||||22.00|22.00|19|0.00|0.0000|0|8|0|0|0.9717|0.0040|0.0137|-0.1322|0.0107||28.45|20|25.10|30
GME210813P00130000|0.23|0.30|0.18|0.34|0.27|19|-0.07|-0.2059|309|1002|1|246|-0.0353|0.0045|-0.0006|-0.1669|0.0128||0.30|1|0.27|15
GME210813C00135000||||17.72|17.72|18|0.00|0.0000|0|4|0|0|0.9696|0.0052|0.0143|-0.1138|0.0113||23.55|29|20.20|27
GME210813P00135000|0.43|0.44|0.30|0.46|0.44|18|-0.02|-0.0435|69|222|1|151|-0.0441|0.0064|-0.0008|-0.1699|0.0154||0.44|18|0.39|11
GME210813C00136000|26.00|26.00|26.00|27.00|26.00|17|-1.00|-0.0370|1|2|1|1|0.7681|0.0081|0.0103|-1.4313|0.0503||22.60|33|19.35|24
GME210813P00136000|0.35|0.49|0.35|0.49|0.48|17|-0.01|-0.0204|68|119|10|21|-0.0470|0.0069|-0.0008|-0.1732|0.0162||0.48|15|0.42|31
GME210813C00137000||||||16|||||0|0|1.0000|0.0000|0.0150|-0.0004|0.0000||21.65|36|18.30|30
GME210813P00137000|0.38|0.49|0.38|0.60|0.49|16|-0.11|-0.1833|59|87|1|67|-0.0446|0.0071|-0.0008|-0.1550|0.0155||0.52|6|0.46|111
GME210813C00138000||||18.25|18.25|15|0.00|0.0000|0|1|0|0|0.8405|0.0108|0.0122|-0.6799|0.0400||20.65|26|17.50|19
GME210813P00138000|0.37|0.56|0.37|0.55|0.56|15|0.01|0.0182|36|80|1|11|-0.0505|0.0080|-0.0009|-0.1683|0.0171||0.60|55|0.51|123
GME210813C00139000||||||14|||||0|0|1.0000|0.0000|0.0152|-0.0004|0.0000||19.70|22|16.50|16
GME210813P00139000|0.42|0.60|0.42|0.63|0.60|14|-0.03|-0.0476|97|387|50|62|-0.0637|0.0094|-0.0011|-0.2061|0.0206||0.64|6|0.55|117
