symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME210827C00010000||||||37|||||0|0|1.0000|0.0000|0.0011|0.0000|0.0000||170.25|15|161.95|16
GME210827P00010000||||0.01|0.01|37|0.00|0.0000|59|255|0|0|-0.0002|0.0000|0.0000|-0.0148|0.0001||0.01|106|0.00|0
GME210827C00020000||||||36|||||0|0|1.0000|0.0000|0.0022|-0.0001|0.0000||160.25|10|151.95|15
GME210827P00020000||||0.02|0.02|36|0.00|0.0000|0|2|0|0|-0.0005|0.0000|0.0000|-0.0276|0.0003||0.01|5|0.00|0
GME210827C00030000||||||35|||||0|0|1.0000|0.0000|0.0033|-0.0001|0.0000||150.25|10|141.95|15
GME210827P00030000||||0.01|0.01|35|0.00|0.0000|1|18|0|0|-0.0003|0.0000|0.0000|-0.0152|0.0002||0.01|5|0.00|0
GME210827C00040000||||||34|||||0|0|1.0000|0.0000|0.0044|-0.0001|0.0000||140.25|10|131.95|15
GME210827P00040000|0.01|0.01|0.01|0.02|0.01|34|-0.01|-0.5000|614|626|1|1|-0.0004|0.0000|0.0000|-0.0156|0.0003||0.02|100|0.00|0
GME210827C00050000||||||33|||||0|0|1.0000|0.0000|0.0055|-0.0001|0.0000||130.25|14|121.95|33
GME210827P00050000||||0.07|0.07|33|0.00|0.0000|1|332|0|0|-0.0025|0.0001|-0.0001|-0.0813|0.0014||0.03|12|0.00|0
GME210827C00060000||||98.70|98.70|32|0.00|0.0000|0|2|0|0|0.9996|0.0000|0.0066|-0.0112|0.0003||119.25|13|111.95|21
GME210827P00060000||||0.01|0.01|32|0.00|0.0000|10|22|0|0|-0.0006|0.0000|0.0000|-0.0150|0.0004||0.01|1|0.00|0
GME210827C00070000||||89.72|89.72|31|0.00|0.0000|-2|3|0|0|0.9981|0.0001|0.0076|-0.0442|0.0011||110.25|14|101.95|19
GME210827P00070000|0.01|0.01|0.01|0.01|0.01|31|0.00|0.0000|130|132|18|20|-0.0007|0.0000|0.0000|-0.0151|0.0004||0.01|122|0.00|0
GME210827C00080000||||81.35|81.35|30|0.00|0.0000|0|0|0|0|0.9825|0.0006|0.0084|-0.3763|0.0078||100.25|14|91.95|26
GME210827P00080000|0.02|0.04|0.02|0.06|0.04|30|-0.02|-0.3333|0|91|1|4|-0.0015|0.0001|0.0000|-0.0277|0.0009||0.04|12|0.03|1
GME210827C00090000||||70.75|70.75|29|0.00|0.0000|0|1|0|0|0.9869|0.0006|0.0096|-0.2292|0.0061||88.95|13|81.95|20
GME210827P00090000|0.05|0.05|0.05|0.03|0.05|29|0.02|0.6667|8|195|12|38|-0.0024|0.0002|0.0000|-0.0387|0.0013||0.05|1|0.04|1
GME210827C00100000||||55.50|55.50|28|0.00|0.0000|0|16|0|0|1.0000|0.0000|0.0110|-0.0004|0.0000||78.30|13|71.95|28
GME210827P00100000|0.05|0.08|0.05|0.04|0.07|28|0.03|0.7500|119|738|10|76|0.0000|0.0000|0.0000|-0.0001|0.0000||0.07|19|0.05|1
GME210827C00105000||||55.30|55.30|27|0.00|0.0000|0|0|0|0|1.0000|0.0000|0.0115|-0.0006|0.0000||75.25|14|66.95|31
GME210827P00105000||||0.06|0.06|27|0.00|0.0000|-5|187|0|0|0.0000|0.0000|0.0000|-0.0003|0.0000||0.11|14|0.03|14
GME210827C00110000||||50.30|50.30|26|0.00|0.0000|0|0|0|0|0.9999|0.0000|0.0121|-0.0009|0.0000||69.20|13|62.00|20
GME210827P00110000|0.08|0.08|0.08|0.05|0.08|26|0.03|0.6000|4|262|1|3|-0.0001|0.0000|0.0000|-0.0007|0.0000||0.09|10|0.06|16
GME210827C00115000||||46.59|46.59|25|0.00|0.0000|0|2|0|0|0.9999|0.0000|0.0126|-0.0016|0.0001||64.00|15|58.00|20
GME210827P00115000|0.12|0.12|0.09|0.10|0.09|25|-0.01|-0.1000|8|200|5|11|-0.0002|0.0000|0.0000|-0.0015|0.0001||0.10|8|0.07|19
GME210827C00120000||||45.14|45.14|24|0.00|0.0000|-1|11|0|0|0.9996|0.0001|0.0131|-0.0034|0.0002||58.65|13|52.00|21
GME210827P00120000|0.13|0.14|0.06|0.11|0.09|24|-0.02|-0.1818|-149|460|1|19|-0.0004|0.0001|0.0000|-0.0037|0.0003||0.12|6|0.09|22
